source,source_location,target,target_location,source_coordinates,target_coordinates
3,Munich,19,Hamburg,"(11.5753822, 48.1371079)","(10.000654, 53.550341)"
3,Munich,27,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
3,Munich,29,Frankfurt,"(11.5753822, 48.1371079)","(8.6820917, 50.1106444)"
3,Munich,32,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
3,Munich,36,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
3,Munich,43,Bremen,"(11.5753822, 48.1371079)","(8.8071646, 53.0758196)"
3,Munich,45,Cologne,"(11.5753822, 48.1371079)","(6.959974, 50.938361)"
3,Munich,48,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
3,Munich,71,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
3,Munich,72,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
3,Munich,73,Cologne,"(11.5753822, 48.1371079)","(6.959974, 50.938361)"
3,Munich,97,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
4,Hanover,7,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
4,Hanover,8,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
4,Hanover,9,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
4,Hanover,10,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
4,Hanover,17,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
4,Hanover,44,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
4,Hanover,48,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
4,Hanover,69,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
4,Hanover,74,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
4,Hanover,94,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
5,Munich,7,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
5,Munich,49,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
5,Munich,85,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
6,Munich,7,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
6,Munich,8,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
6,Munich,10,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
6,Munich,13,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
6,Munich,19,Hamburg,"(11.5753822, 48.1371079)","(10.000654, 53.550341)"
6,Munich,21,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
6,Munich,23,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
6,Munich,24,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
6,Munich,25,Cologne,"(11.5753822, 48.1371079)","(6.959974, 50.938361)"
6,Munich,27,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
6,Munich,29,Frankfurt,"(11.5753822, 48.1371079)","(8.6820917, 50.1106444)"
6,Munich,40,Cologne,"(11.5753822, 48.1371079)","(6.959974, 50.938361)"
6,Munich,41,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
6,Munich,50,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
6,Munich,51,Cologne,"(11.5753822, 48.1371079)","(6.959974, 50.938361)"
6,Munich,54,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
6,Munich,57,Cologne,"(11.5753822, 48.1371079)","(6.959974, 50.938361)"
6,Munich,62,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
6,Munich,90,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
7,Hanover,8,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
7,Hanover,9,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
7,Hanover,11,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
7,Hanover,12,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
7,Hanover,13,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
7,Hanover,14,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
7,Hanover,15,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
7,Hanover,16,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
7,Hanover,19,Hamburg,"(9.7385532, 52.3744779)","(10.000654, 53.550341)"
7,Hanover,20,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
7,Hanover,21,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
7,Hanover,26,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
7,Hanover,29,Frankfurt,"(9.7385532, 52.3744779)","(8.6820917, 50.1106444)"
7,Hanover,32,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
7,Hanover,35,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
7,Hanover,42,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
7,Hanover,43,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
7,Hanover,45,Cologne,"(9.7385532, 52.3744779)","(6.959974, 50.938361)"
7,Hanover,48,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
7,Hanover,52,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
7,Hanover,55,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
7,Hanover,56,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
7,Hanover,67,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
7,Hanover,76,Cologne,"(9.7385532, 52.3744779)","(6.959974, 50.938361)"
7,Hanover,81,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
7,Hanover,88,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
7,Hanover,90,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
7,Hanover,95,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
8,Stuttgart,9,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
8,Stuttgart,11,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
8,Stuttgart,12,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
8,Stuttgart,13,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
8,Stuttgart,14,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
8,Stuttgart,15,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
8,Stuttgart,16,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
8,Stuttgart,18,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
8,Stuttgart,22,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
8,Stuttgart,23,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
8,Stuttgart,30,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
8,Stuttgart,31,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
8,Stuttgart,33,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
8,Stuttgart,38,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
8,Stuttgart,40,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
8,Stuttgart,43,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
8,Stuttgart,44,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
8,Stuttgart,49,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
8,Stuttgart,61,Hamburg,"(9.1800132, 48.7784485)","(10.000654, 53.550341)"
8,Stuttgart,62,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
8,Stuttgart,68,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
8,Stuttgart,73,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
8,Stuttgart,75,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
8,Stuttgart,76,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
8,Stuttgart,84,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
8,Stuttgart,88,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
8,Stuttgart,91,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
9,Stuttgart,10,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
9,Stuttgart,11,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
9,Stuttgart,16,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
9,Stuttgart,20,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
9,Stuttgart,22,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
9,Stuttgart,24,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
9,Stuttgart,25,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
9,Stuttgart,27,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
9,Stuttgart,30,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
9,Stuttgart,31,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
9,Stuttgart,35,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
9,Stuttgart,37,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
9,Stuttgart,40,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
9,Stuttgart,49,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
9,Stuttgart,51,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
9,Stuttgart,73,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
9,Stuttgart,75,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
9,Stuttgart,79,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
9,Stuttgart,80,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
9,Stuttgart,89,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
9,Stuttgart,96,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
10,Munich,11,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
10,Munich,13,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
10,Munich,17,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
10,Munich,31,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
10,Munich,34,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
10,Munich,37,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
10,Munich,45,Cologne,"(11.5753822, 48.1371079)","(6.959974, 50.938361)"
10,Munich,48,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
10,Munich,53,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
10,Munich,58,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
10,Munich,66,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
11,Stuttgart,12,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
11,Stuttgart,13,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
11,Stuttgart,15,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
11,Stuttgart,16,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
11,Stuttgart,18,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
11,Stuttgart,24,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
11,Stuttgart,26,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
11,Stuttgart,29,Frankfurt,"(9.1800132, 48.7784485)","(8.6820917, 50.1106444)"
11,Stuttgart,32,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
11,Stuttgart,35,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
11,Stuttgart,37,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
11,Stuttgart,39,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
11,Stuttgart,42,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
11,Stuttgart,45,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
11,Stuttgart,51,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
11,Stuttgart,57,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
11,Stuttgart,59,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
11,Stuttgart,61,Hamburg,"(9.1800132, 48.7784485)","(10.000654, 53.550341)"
12,Munich,15,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
12,Munich,17,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
12,Munich,18,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
12,Munich,19,Hamburg,"(11.5753822, 48.1371079)","(10.000654, 53.550341)"
12,Munich,20,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
12,Munich,21,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
12,Munich,22,Cologne,"(11.5753822, 48.1371079)","(6.959974, 50.938361)"
12,Munich,28,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
12,Munich,32,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
12,Munich,33,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
12,Munich,34,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
12,Munich,36,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
12,Munich,39,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
12,Munich,43,Bremen,"(11.5753822, 48.1371079)","(8.8071646, 53.0758196)"
12,Munich,46,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
12,Munich,47,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
12,Munich,48,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
12,Munich,50,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
12,Munich,52,Bremen,"(11.5753822, 48.1371079)","(8.8071646, 53.0758196)"
12,Munich,57,Cologne,"(11.5753822, 48.1371079)","(6.959974, 50.938361)"
12,Munich,61,Hamburg,"(11.5753822, 48.1371079)","(10.000654, 53.550341)"
12,Munich,87,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
12,Munich,99,Hamburg,"(11.5753822, 48.1371079)","(10.000654, 53.550341)"
13,Dresden,14,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
13,Dresden,18,Leipzig,"(13.7381437, 51.0493286)","(12.3747329, 51.3406321)"
13,Dresden,19,Hamburg,"(13.7381437, 51.0493286)","(10.000654, 53.550341)"
13,Dresden,22,Cologne,"(13.7381437, 51.0493286)","(6.959974, 50.938361)"
13,Dresden,24,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
13,Dresden,52,Bremen,"(13.7381437, 51.0493286)","(8.8071646, 53.0758196)"
13,Dresden,54,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
13,Dresden,61,Hamburg,"(13.7381437, 51.0493286)","(10.000654, 53.550341)"
13,Dresden,70,Leipzig,"(13.7381437, 51.0493286)","(12.3747329, 51.3406321)"
13,Dresden,79,Cologne,"(13.7381437, 51.0493286)","(6.959974, 50.938361)"
13,Dresden,96,Cologne,"(13.7381437, 51.0493286)","(6.959974, 50.938361)"
13,Dresden,98,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
14,Munich,17,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
14,Munich,24,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
14,Munich,25,Cologne,"(11.5753822, 48.1371079)","(6.959974, 50.938361)"
14,Munich,27,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
14,Munich,32,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
14,Munich,58,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
14,Munich,65,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
14,Munich,69,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
14,Munich,97,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
15,Munich,17,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
15,Munich,32,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
15,Munich,37,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
15,Munich,38,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
15,Munich,56,Bremen,"(11.5753822, 48.1371079)","(8.8071646, 53.0758196)"
15,Munich,59,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
15,Munich,72,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
15,Munich,98,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
16,Berlin,17,Leipzig,"(13.3888599, 52.5170365)","(12.3747329, 51.3406321)"
16,Berlin,18,Leipzig,"(13.3888599, 52.5170365)","(12.3747329, 51.3406321)"
16,Berlin,21,Hanover,"(13.3888599, 52.5170365)","(9.7385532, 52.3744779)"
16,Berlin,23,Stuttgart,"(13.3888599, 52.5170365)","(9.1800132, 48.7784485)"
16,Berlin,28,Hanover,"(13.3888599, 52.5170365)","(9.7385532, 52.3744779)"
16,Berlin,36,Dresden,"(13.3888599, 52.5170365)","(13.7381437, 51.0493286)"
16,Berlin,38,Stuttgart,"(13.3888599, 52.5170365)","(9.1800132, 48.7784485)"
16,Berlin,65,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
16,Berlin,66,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
16,Berlin,75,Cologne,"(13.3888599, 52.5170365)","(6.959974, 50.938361)"
16,Berlin,79,Cologne,"(13.3888599, 52.5170365)","(6.959974, 50.938361)"
16,Berlin,87,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
16,Berlin,91,Stuttgart,"(13.3888599, 52.5170365)","(9.1800132, 48.7784485)"
17,Leipzig,20,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
17,Leipzig,22,Cologne,"(12.3747329, 51.3406321)","(6.959974, 50.938361)"
17,Leipzig,27,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
17,Leipzig,44,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
17,Leipzig,53,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
18,Leipzig,23,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
18,Leipzig,29,Frankfurt,"(12.3747329, 51.3406321)","(8.6820917, 50.1106444)"
18,Leipzig,47,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
18,Leipzig,50,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
18,Leipzig,53,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
18,Leipzig,62,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
19,Hamburg,21,Hanover,"(10.000654, 53.550341)","(9.7385532, 52.3744779)"
19,Hamburg,25,Cologne,"(10.000654, 53.550341)","(6.959974, 50.938361)"
19,Hamburg,26,Hanover,"(10.000654, 53.550341)","(9.7385532, 52.3744779)"
