source,source_location,target,target_location,source_coordinates,target_coordinates
0,Dresden,62,Stuttgart,"(13.7381437, 51.0493286)","(9.1800132, 48.7784485)"
0,Dresden,63,Bremen,"(13.7381437, 51.0493286)","(8.8071646, 53.0758196)"
0,Dresden,70,Frankfurt,"(13.7381437, 51.0493286)","(8.6820917, 50.1106444)"
0,Dresden,73,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
0,Dresden,76,Leipzig,"(13.7381437, 51.0493286)","(12.3747329, 51.3406321)"
0,Dresden,77,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
0,Dresden,80,Leipzig,"(13.7381437, 51.0493286)","(12.3747329, 51.3406321)"
0,Dresden,83,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
0,Dresden,93,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
0,Dresden,94,Stuttgart,"(13.7381437, 51.0493286)","(9.1800132, 48.7784485)"
1,Leipzig,22,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
1,Leipzig,28,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
1,Leipzig,34,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
1,Leipzig,37,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
1,Leipzig,52,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
1,Leipzig,55,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
1,Leipzig,61,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
2,Hanover,9,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
2,Hanover,10,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
2,Hanover,11,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
2,Hanover,12,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
2,Hanover,20,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
2,Hanover,25,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
2,Hanover,29,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
2,Hanover,35,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
2,Hanover,36,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
2,Hanover,42,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
2,Hanover,43,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
2,Hanover,46,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
2,Hanover,51,Frankfurt,"(9.7385532, 52.3744779)","(8.6820917, 50.1106444)"
2,Hanover,52,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
2,Hanover,54,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
2,Hanover,55,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
2,Hanover,59,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
2,Hanover,61,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
2,Hanover,65,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
2,Hanover,68,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
2,Hanover,72,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
2,Hanover,75,Frankfurt,"(9.7385532, 52.3744779)","(8.6820917, 50.1106444)"
2,Hanover,78,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
2,Hanover,85,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
2,Hanover,87,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
2,Hanover,98,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
3,Leipzig,9,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
3,Leipzig,10,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
3,Leipzig,15,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
3,Leipzig,22,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
3,Leipzig,25,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
3,Leipzig,37,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
3,Leipzig,38,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
3,Leipzig,43,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
3,Leipzig,50,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
3,Leipzig,55,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
3,Leipzig,57,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
3,Leipzig,70,Frankfurt,"(12.3747329, 51.3406321)","(8.6820917, 50.1106444)"
3,Leipzig,75,Frankfurt,"(12.3747329, 51.3406321)","(8.6820917, 50.1106444)"
3,Leipzig,80,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
3,Leipzig,92,Bremen,"(12.3747329, 51.3406321)","(8.8071646, 53.0758196)"
4,Hanover,9,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
4,Hanover,10,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
4,Hanover,11,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
4,Hanover,12,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
4,Hanover,13,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
4,Hanover,14,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
4,Hanover,17,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
4,Hanover,19,Frankfurt,"(9.7385532, 52.3744779)","(8.6820917, 50.1106444)"
4,Hanover,20,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
4,Hanover,21,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
4,Hanover,24,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
4,Hanover,25,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
4,Hanover,28,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
4,Hanover,29,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
4,Hanover,35,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
4,Hanover,38,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
4,Hanover,42,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
4,Hanover,48,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
4,Hanover,50,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
4,Hanover,54,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
4,Hanover,57,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
4,Hanover,61,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
4,Hanover,62,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
4,Hanover,65,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
4,Hanover,70,Frankfurt,"(9.7385532, 52.3744779)","(8.6820917, 50.1106444)"
4,Hanover,77,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
4,Hanover,81,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
4,Hanover,85,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
4,Hanover,87,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
4,Hanover,96,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
4,Hanover,99,Cologne,"(9.7385532, 52.3744779)","(6.959974, 50.938361)"
5,Frankfurt,9,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
5,Frankfurt,10,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
5,Frankfurt,11,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
5,Frankfurt,12,Stuttgart,"(8.6820917, 50.1106444)","(9.1800132, 48.7784485)"
5,Frankfurt,13,Hanover,"(8.6820917, 50.1106444)","(9.7385532, 52.3744779)"
5,Frankfurt,15,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
5,Frankfurt,16,Dresden,"(8.6820917, 50.1106444)","(13.7381437, 51.0493286)"
5,Frankfurt,20,Berlin,"(8.6820917, 50.1106444)","(13.3888599, 52.5170365)"
5,Frankfurt,24,Stuttgart,"(8.6820917, 50.1106444)","(9.1800132, 48.7784485)"
5,Frankfurt,25,Dresden,"(8.6820917, 50.1106444)","(13.7381437, 51.0493286)"
5,Frankfurt,26,Berlin,"(8.6820917, 50.1106444)","(13.3888599, 52.5170365)"
5,Frankfurt,32,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
5,Frankfurt,36,Hanover,"(8.6820917, 50.1106444)","(9.7385532, 52.3744779)"
5,Frankfurt,62,Stuttgart,"(8.6820917, 50.1106444)","(9.1800132, 48.7784485)"
5,Frankfurt,65,Hanover,"(8.6820917, 50.1106444)","(9.7385532, 52.3744779)"
5,Frankfurt,71,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
5,Frankfurt,72,Hanover,"(8.6820917, 50.1106444)","(9.7385532, 52.3744779)"
5,Frankfurt,74,Dresden,"(8.6820917, 50.1106444)","(13.7381437, 51.0493286)"
5,Frankfurt,95,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
5,Frankfurt,97,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
5,Frankfurt,99,Cologne,"(8.6820917, 50.1106444)","(6.959974, 50.938361)"
6,Hanover,9,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
6,Hanover,12,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
6,Hanover,29,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
6,Hanover,35,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
6,Hanover,48,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
6,Hanover,83,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
7,Stuttgart,9,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
7,Stuttgart,10,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
7,Stuttgart,11,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
7,Stuttgart,12,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
7,Stuttgart,13,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
7,Stuttgart,14,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
7,Stuttgart,15,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
7,Stuttgart,16,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
7,Stuttgart,17,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
7,Stuttgart,18,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
7,Stuttgart,20,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
7,Stuttgart,26,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
7,Stuttgart,30,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
7,Stuttgart,32,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
7,Stuttgart,33,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
7,Stuttgart,35,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
7,Stuttgart,39,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
7,Stuttgart,41,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
7,Stuttgart,42,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
7,Stuttgart,43,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
7,Stuttgart,45,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
7,Stuttgart,49,Frankfurt,"(9.1800132, 48.7784485)","(8.6820917, 50.1106444)"
7,Stuttgart,61,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
7,Stuttgart,62,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
7,Stuttgart,63,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
7,Stuttgart,67,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
7,Stuttgart,69,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
7,Stuttgart,79,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
7,Stuttgart,84,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
7,Stuttgart,92,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
7,Stuttgart,95,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
7,Stuttgart,97,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
8,Stuttgart,9,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
8,Stuttgart,10,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
8,Stuttgart,11,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
8,Stuttgart,13,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
8,Stuttgart,14,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
8,Stuttgart,18,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
8,Stuttgart,19,Frankfurt,"(9.1800132, 48.7784485)","(8.6820917, 50.1106444)"
8,Stuttgart,23,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
8,Stuttgart,28,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
8,Stuttgart,42,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
8,Stuttgart,54,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
8,Stuttgart,58,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
8,Stuttgart,59,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
8,Stuttgart,67,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
8,Stuttgart,83,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
8,Stuttgart,87,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
9,Leipzig,10,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
9,Leipzig,11,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
9,Leipzig,14,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
9,Leipzig,15,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
9,Leipzig,16,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
9,Leipzig,17,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
9,Leipzig,19,Frankfurt,"(12.3747329, 51.3406321)","(8.6820917, 50.1106444)"
9,Leipzig,22,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
9,Leipzig,24,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
9,Leipzig,25,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
9,Leipzig,27,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
9,Leipzig,29,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
9,Leipzig,30,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
9,Leipzig,32,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
9,Leipzig,33,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
9,Leipzig,39,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
9,Leipzig,44,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
9,Leipzig,47,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
9,Leipzig,48,Bremen,"(12.3747329, 51.3406321)","(8.8071646, 53.0758196)"
9,Leipzig,54,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
9,Leipzig,55,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
9,Leipzig,56,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
9,Leipzig,57,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
9,Leipzig,64,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
9,Leipzig,66,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
9,Leipzig,69,Bremen,"(12.3747329, 51.3406321)","(8.8071646, 53.0758196)"
9,Leipzig,71,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
9,Leipzig,74,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
9,Leipzig,82,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
9,Leipzig,83,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
9,Leipzig,85,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
9,Leipzig,86,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
9,Leipzig,87,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
10,Leipzig,11,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
10,Leipzig,12,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
10,Leipzig,13,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
10,Leipzig,15,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
10,Leipzig,16,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
10,Leipzig,17,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
10,Leipzig,18,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
10,Leipzig,19,Frankfurt,"(12.3747329, 51.3406321)","(8.6820917, 50.1106444)"
10,Leipzig,21,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
10,Leipzig,28,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
10,Leipzig,31,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
10,Leipzig,34,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
10,Leipzig,38,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
10,Leipzig,43,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
10,Leipzig,44,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
10,Leipzig,46,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
10,Leipzig,62,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
10,Leipzig,63,Bremen,"(12.3747329, 51.3406321)","(8.8071646, 53.0758196)"
10,Leipzig,71,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
10,Leipzig,73,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
10,Leipzig,74,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
10,Leipzig,75,Frankfurt,"(12.3747329, 51.3406321)","(8.6820917, 50.1106444)"
10,Leipzig,78,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
10,Leipzig,80,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
10,Leipzig,84,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
10,Leipzig,86,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
10,Leipzig,90,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
10,Leipzig,94,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
11,Leipzig,12,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
11,Leipzig,13,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
11,Leipzig,14,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
11,Leipzig,15,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
11,Leipzig,17,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
11,Leipzig,18,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
11,Leipzig,19,Frankfurt,"(12.3747329, 51.3406321)","(8.6820917, 50.1106444)"
11,Leipzig,21,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
11,Leipzig,22,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
11,Leipzig,23,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
11,Leipzig,24,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
11,Leipzig,27,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
11,Leipzig,28,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
11,Leipzig,29,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
11,Leipzig,30,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
11,Leipzig,32,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
11,Leipzig,34,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
11,Leipzig,41,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
11,Leipzig,43,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
11,Leipzig,48,Bremen,"(12.3747329, 51.3406321)","(8.8071646, 53.0758196)"
11,Leipzig,51,Frankfurt,"(12.3747329, 51.3406321)","(8.6820917, 50.1106444)"
11,Leipzig,54,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
11,Leipzig,55,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
11,Leipzig,61,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
11,Leipzig,64,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
11,Leipzig,67,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
11,Leipzig,68,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
11,Leipzig,71,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
11,Leipzig,73,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
11,Leipzig,74,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
11,Leipzig,75,Frankfurt,"(12.3747329, 51.3406321)","(8.6820917, 50.1106444)"
11,Leipzig,79,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
11,Leipzig,82,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
11,Leipzig,89,Cologne,"(12.3747329, 51.3406321)","(6.959974, 50.938361)"
11,Leipzig,90,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
11,Leipzig,93,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
12,Stuttgart,13,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
12,Stuttgart,14,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
12,Stuttgart,16,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
12,Stuttgart,17,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
12,Stuttgart,20,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
12,Stuttgart,21,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
12,Stuttgart,22,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
