source,source_location,target,target_location,source_coordinates,target_coordinates
1,Berlin,3,Stuttgart,"(13.3888599, 52.5170365)","(9.1800132, 48.7784485)"
1,Berlin,5,Stuttgart,"(13.3888599, 52.5170365)","(9.1800132, 48.7784485)"
1,Berlin,9,Frankfurt,"(13.3888599, 52.5170365)","(8.6820917, 50.1106444)"
1,Berlin,21,Hanover,"(13.3888599, 52.5170365)","(9.7385532, 52.3744779)"
1,Berlin,29,Cologne,"(13.3888599, 52.5170365)","(6.959974, 50.938361)"
1,Berlin,42,Stuttgart,"(13.3888599, 52.5170365)","(9.1800132, 48.7784485)"
1,Berlin,48,Berlin,"(13.3888599, 52.5170365)","(13.3888599, 52.5170365)"
2,Frankfurt,3,Stuttgart,"(8.6820917, 50.1106444)","(9.1800132, 48.7784485)"
2,Frankfurt,11,Berlin,"(8.6820917, 50.1106444)","(13.3888599, 52.5170365)"
2,Frankfurt,24,Cologne,"(8.6820917, 50.1106444)","(6.959974, 50.938361)"
2,Frankfurt,40,Cologne,"(8.6820917, 50.1106444)","(6.959974, 50.938361)"
2,Frankfurt,75,Cologne,"(8.6820917, 50.1106444)","(6.959974, 50.938361)"
2,Frankfurt,85,Stuttgart,"(8.6820917, 50.1106444)","(9.1800132, 48.7784485)"
2,Frankfurt,93,Bremen,"(8.6820917, 50.1106444)","(8.8071646, 53.0758196)"
3,Stuttgart,4,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
3,Stuttgart,7,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
3,Stuttgart,8,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
3,Stuttgart,17,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
3,Stuttgart,20,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
3,Stuttgart,21,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
3,Stuttgart,31,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
3,Stuttgart,35,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
3,Stuttgart,36,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
3,Stuttgart,46,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
3,Stuttgart,47,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
3,Stuttgart,49,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
3,Stuttgart,53,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
3,Stuttgart,66,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
3,Stuttgart,71,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
3,Stuttgart,73,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
3,Stuttgart,83,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
3,Stuttgart,84,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
4,Leipzig,6,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
4,Leipzig,17,Bremen,"(12.3747329, 51.3406321)","(8.8071646, 53.0758196)"
4,Leipzig,22,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
5,Stuttgart,6,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
5,Stuttgart,7,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
5,Stuttgart,12,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
5,Stuttgart,16,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
5,Stuttgart,18,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
5,Stuttgart,57,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
5,Stuttgart,59,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
5,Stuttgart,61,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
5,Stuttgart,64,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
5,Stuttgart,87,Frankfurt,"(9.1800132, 48.7784485)","(8.6820917, 50.1106444)"
5,Stuttgart,98,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
6,Stuttgart,68,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
6,Stuttgart,84,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
7,Stuttgart,14,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
7,Stuttgart,22,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
7,Stuttgart,28,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
7,Stuttgart,46,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
7,Stuttgart,47,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
7,Stuttgart,59,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
7,Stuttgart,62,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
7,Stuttgart,75,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
8,Bremen,10,Frankfurt,"(8.8071646, 53.0758196)","(8.6820917, 50.1106444)"
8,Bremen,11,Berlin,"(8.8071646, 53.0758196)","(13.3888599, 52.5170365)"
8,Bremen,23,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
8,Bremen,26,Bremen,"(8.8071646, 53.0758196)","(8.8071646, 53.0758196)"
8,Bremen,32,Cologne,"(8.8071646, 53.0758196)","(6.959974, 50.938361)"
8,Bremen,33,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
8,Bremen,58,Stuttgart,"(8.8071646, 53.0758196)","(9.1800132, 48.7784485)"
8,Bremen,63,Bremen,"(8.8071646, 53.0758196)","(8.8071646, 53.0758196)"
9,Frankfurt,13,Cologne,"(8.6820917, 50.1106444)","(6.959974, 50.938361)"
9,Frankfurt,14,Cologne,"(8.6820917, 50.1106444)","(6.959974, 50.938361)"
9,Frankfurt,18,Cologne,"(8.6820917, 50.1106444)","(6.959974, 50.938361)"
9,Frankfurt,34,Dresden,"(8.6820917, 50.1106444)","(13.7381437, 51.0493286)"
9,Frankfurt,40,Cologne,"(8.6820917, 50.1106444)","(6.959974, 50.938361)"
9,Frankfurt,57,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
9,Frankfurt,70,Stuttgart,"(8.6820917, 50.1106444)","(9.1800132, 48.7784485)"
9,Frankfurt,79,Frankfurt,"(8.6820917, 50.1106444)","(8.6820917, 50.1106444)"
10,Frankfurt,54,Stuttgart,"(8.6820917, 50.1106444)","(9.1800132, 48.7784485)"
11,Berlin,15,Frankfurt,"(13.3888599, 52.5170365)","(8.6820917, 50.1106444)"
11,Berlin,23,Leipzig,"(13.3888599, 52.5170365)","(12.3747329, 51.3406321)"
11,Berlin,27,Cologne,"(13.3888599, 52.5170365)","(6.959974, 50.938361)"
11,Berlin,50,Hanover,"(13.3888599, 52.5170365)","(9.7385532, 52.3744779)"
12,Stuttgart,16,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
12,Stuttgart,20,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
12,Stuttgart,27,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
12,Stuttgart,29,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
12,Stuttgart,36,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
12,Stuttgart,44,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
12,Stuttgart,53,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
12,Stuttgart,67,Frankfurt,"(9.1800132, 48.7784485)","(8.6820917, 50.1106444)"
12,Stuttgart,80,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
12,Stuttgart,94,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
13,Cologne,52,Bremen,"(6.959974, 50.938361)","(8.8071646, 53.0758196)"
14,Cologne,30,Bremen,"(6.959974, 50.938361)","(8.8071646, 53.0758196)"
14,Cologne,88,Leipzig,"(6.959974, 50.938361)","(12.3747329, 51.3406321)"
15,Frankfurt,24,Cologne,"(8.6820917, 50.1106444)","(6.959974, 50.938361)"
15,Frankfurt,31,Bremen,"(8.6820917, 50.1106444)","(8.8071646, 53.0758196)"
16,Stuttgart,26,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
16,Stuttgart,34,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
16,Stuttgart,38,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
16,Stuttgart,55,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
16,Stuttgart,60,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
16,Stuttgart,72,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
16,Stuttgart,89,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
16,Stuttgart,98,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
17,Bremen,19,Cologne,"(8.8071646, 53.0758196)","(6.959974, 50.938361)"
17,Bremen,33,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
17,Bremen,38,Cologne,"(8.8071646, 53.0758196)","(6.959974, 50.938361)"
17,Bremen,41,Frankfurt,"(8.8071646, 53.0758196)","(8.6820917, 50.1106444)"
17,Bremen,56,Bremen,"(8.8071646, 53.0758196)","(8.8071646, 53.0758196)"
17,Bremen,58,Stuttgart,"(8.8071646, 53.0758196)","(9.1800132, 48.7784485)"
17,Bremen,63,Bremen,"(8.8071646, 53.0758196)","(8.8071646, 53.0758196)"
17,Bremen,74,Bremen,"(8.8071646, 53.0758196)","(8.8071646, 53.0758196)"
17,Bremen,82,Hamburg,"(8.8071646, 53.0758196)","(10.000654, 53.550341)"
17,Bremen,91,Berlin,"(8.8071646, 53.0758196)","(13.3888599, 52.5170365)"
18,Cologne,19,Cologne,"(6.959974, 50.938361)","(6.959974, 50.938361)"
18,Cologne,72,Cologne,"(6.959974, 50.938361)","(6.959974, 50.938361)"
19,Cologne,25,Frankfurt,"(6.959974, 50.938361)","(8.6820917, 50.1106444)"
19,Cologne,65,Hanover,"(6.959974, 50.938361)","(9.7385532, 52.3744779)"
19,Cologne,85,Stuttgart,"(6.959974, 50.938361)","(9.1800132, 48.7784485)"
19,Cologne,90,Stuttgart,"(6.959974, 50.938361)","(9.1800132, 48.7784485)"
21,Hanover,76,Cologne,"(9.7385532, 52.3744779)","(6.959974, 50.938361)"
22,Berlin,54,Stuttgart,"(13.3888599, 52.5170365)","(9.1800132, 48.7784485)"
22,Berlin,60,Stuttgart,"(13.3888599, 52.5170365)","(9.1800132, 48.7784485)"
22,Berlin,90,Stuttgart,"(13.3888599, 52.5170365)","(9.1800132, 48.7784485)"
23,Leipzig,37,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
23,Leipzig,44,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
23,Leipzig,51,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
26,Bremen,35,Dresden,"(8.8071646, 53.0758196)","(13.7381437, 51.0493286)"
26,Bremen,39,Bremen,"(8.8071646, 53.0758196)","(8.8071646, 53.0758196)"
26,Bremen,51,Dresden,"(8.8071646, 53.0758196)","(13.7381437, 51.0493286)"
26,Bremen,65,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
26,Bremen,78,Stuttgart,"(8.8071646, 53.0758196)","(9.1800132, 48.7784485)"
26,Bremen,88,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
26,Bremen,95,Cologne,"(8.8071646, 53.0758196)","(6.959974, 50.938361)"
26,Bremen,96,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
29,Cologne,30,Bremen,"(6.959974, 50.938361)","(8.8071646, 53.0758196)"
30,Bremen,37,Stuttgart,"(8.8071646, 53.0758196)","(9.1800132, 48.7784485)"
31,Bremen,61,Dresden,"(8.8071646, 53.0758196)","(13.7381437, 51.0493286)"
32,Cologne,49,Cologne,"(6.959974, 50.938361)","(6.959974, 50.938361)"
33,Leipzig,52,Bremen,"(12.3747329, 51.3406321)","(8.8071646, 53.0758196)"
34,Dresden,43,Frankfurt,"(13.7381437, 51.0493286)","(8.6820917, 50.1106444)"
34,Dresden,81,Frankfurt,"(13.7381437, 51.0493286)","(8.6820917, 50.1106444)"
34,Dresden,99,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
35,Dresden,39,Bremen,"(13.7381437, 51.0493286)","(8.8071646, 53.0758196)"
35,Dresden,82,Hamburg,"(13.7381437, 51.0493286)","(10.000654, 53.550341)"
35,Dresden,94,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
36,Stuttgart,43,Frankfurt,"(9.1800132, 48.7784485)","(8.6820917, 50.1106444)"
36,Stuttgart,45,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
36,Stuttgart,48,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
36,Stuttgart,62,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
37,Stuttgart,50,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
44,Dresden,45,Stuttgart,"(13.7381437, 51.0493286)","(9.1800132, 48.7784485)"
44,Dresden,68,Bremen,"(13.7381437, 51.0493286)","(8.8071646, 53.0758196)"
44,Dresden,71,Leipzig,"(13.7381437, 51.0493286)","(12.3747329, 51.3406321)"
44,Dresden,80,Bremen,"(13.7381437, 51.0493286)","(8.8071646, 53.0758196)"
44,Dresden,81,Frankfurt,"(13.7381437, 51.0493286)","(8.6820917, 50.1106444)"
46,Hanover,64,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
53,Hanover,69,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
55,Dresden,74,Bremen,"(13.7381437, 51.0493286)","(8.8071646, 53.0758196)"
55,Dresden,96,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
57,Leipzig,79,Frankfurt,"(12.3747329, 51.3406321)","(8.6820917, 50.1106444)"
57,Leipzig,91,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
60,Stuttgart,67,Frankfurt,"(9.1800132, 48.7784485)","(8.6820917, 50.1106444)"
62,Stuttgart,92,Frankfurt,"(9.1800132, 48.7784485)","(8.6820917, 50.1106444)"
63,Bremen,87,Frankfurt,"(8.8071646, 53.0758196)","(8.6820917, 50.1106444)"
64,Stuttgart,77,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
65,Hanover,66,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
67,Frankfurt,70,Stuttgart,"(8.6820917, 50.1106444)","(9.1800132, 48.7784485)"
72,Cologne,77,Cologne,"(6.959974, 50.938361)","(6.959974, 50.938361)"
72,Cologne,89,Leipzig,"(6.959974, 50.938361)","(12.3747329, 51.3406321)"
77,Cologne,86,Hanover,"(6.959974, 50.938361)","(9.7385532, 52.3744779)"
79,Frankfurt,83,Stuttgart,"(8.6820917, 50.1106444)","(9.1800132, 48.7784485)"
79,Frankfurt,95,Cologne,"(8.6820917, 50.1106444)","(6.959974, 50.938361)"
80,Bremen,86,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
80,Bremen,97,Stuttgart,"(8.8071646, 53.0758196)","(9.1800132, 48.7784485)"
81,Frankfurt,92,Frankfurt,"(8.6820917, 50.1106444)","(8.6820917, 50.1106444)"
82,Hamburg,93,Bremen,"(10.000654, 53.550341)","(8.8071646, 53.0758196)"
