source,source_location,target,target_location,source_coordinates,target_coordinates
1,Stuttgart,6,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
1,Stuttgart,7,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
1,Stuttgart,8,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
1,Stuttgart,9,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
1,Stuttgart,10,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
1,Stuttgart,14,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
1,Stuttgart,15,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
1,Stuttgart,18,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
1,Stuttgart,20,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
1,Stuttgart,23,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
1,Stuttgart,36,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
1,Stuttgart,38,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
1,Stuttgart,39,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
1,Stuttgart,42,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
1,Stuttgart,43,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
1,Stuttgart,44,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
1,Stuttgart,45,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
1,Stuttgart,46,Frankfurt,"(9.1800132, 48.7784485)","(8.6820917, 50.1106444)"
1,Stuttgart,58,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
1,Stuttgart,77,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
1,Stuttgart,82,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
1,Stuttgart,86,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
1,Stuttgart,93,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
2,Frankfurt,6,Hanover,"(8.6820917, 50.1106444)","(9.7385532, 52.3744779)"
2,Frankfurt,9,Dresden,"(8.6820917, 50.1106444)","(13.7381437, 51.0493286)"
2,Frankfurt,13,Bremen,"(8.6820917, 50.1106444)","(8.8071646, 53.0758196)"
2,Frankfurt,15,Hanover,"(8.6820917, 50.1106444)","(9.7385532, 52.3744779)"
2,Frankfurt,18,Berlin,"(8.6820917, 50.1106444)","(13.3888599, 52.5170365)"
2,Frankfurt,19,Hanover,"(8.6820917, 50.1106444)","(9.7385532, 52.3744779)"
2,Frankfurt,22,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
2,Frankfurt,29,Frankfurt,"(8.6820917, 50.1106444)","(8.6820917, 50.1106444)"
2,Frankfurt,39,Hanover,"(8.6820917, 50.1106444)","(9.7385532, 52.3744779)"
2,Frankfurt,41,Frankfurt,"(8.6820917, 50.1106444)","(8.6820917, 50.1106444)"
2,Frankfurt,46,Frankfurt,"(8.6820917, 50.1106444)","(8.6820917, 50.1106444)"
2,Frankfurt,48,Frankfurt,"(8.6820917, 50.1106444)","(8.6820917, 50.1106444)"
2,Frankfurt,54,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
2,Frankfurt,84,Berlin,"(8.6820917, 50.1106444)","(13.3888599, 52.5170365)"
2,Frankfurt,92,Frankfurt,"(8.6820917, 50.1106444)","(8.6820917, 50.1106444)"
2,Frankfurt,95,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
3,Dresden,6,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
3,Dresden,7,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
3,Dresden,8,Cologne,"(13.7381437, 51.0493286)","(6.959974, 50.938361)"
3,Dresden,9,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
3,Dresden,13,Bremen,"(13.7381437, 51.0493286)","(8.8071646, 53.0758196)"
3,Dresden,14,Cologne,"(13.7381437, 51.0493286)","(6.959974, 50.938361)"
3,Dresden,16,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
3,Dresden,19,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
3,Dresden,20,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
3,Dresden,21,Hamburg,"(13.7381437, 51.0493286)","(10.000654, 53.550341)"
3,Dresden,23,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
3,Dresden,30,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
3,Dresden,32,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
3,Dresden,34,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
3,Dresden,35,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
3,Dresden,37,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
3,Dresden,39,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
3,Dresden,41,Frankfurt,"(13.7381437, 51.0493286)","(8.6820917, 50.1106444)"
3,Dresden,45,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
3,Dresden,53,Frankfurt,"(13.7381437, 51.0493286)","(8.6820917, 50.1106444)"
3,Dresden,56,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
3,Dresden,66,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
3,Dresden,86,Cologne,"(13.7381437, 51.0493286)","(6.959974, 50.938361)"
3,Dresden,93,Leipzig,"(13.7381437, 51.0493286)","(12.3747329, 51.3406321)"
4,Leipzig,6,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
4,Leipzig,33,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
4,Leipzig,45,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
4,Leipzig,54,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
4,Leipzig,64,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
4,Leipzig,67,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
4,Leipzig,74,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
5,Stuttgart,7,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
5,Stuttgart,12,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
5,Stuttgart,24,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
5,Stuttgart,26,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
6,Hanover,7,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
6,Hanover,8,Cologne,"(9.7385532, 52.3744779)","(6.959974, 50.938361)"
6,Hanover,10,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
6,Hanover,11,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
6,Hanover,12,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
6,Hanover,13,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
6,Hanover,21,Hamburg,"(9.7385532, 52.3744779)","(10.000654, 53.550341)"
6,Hanover,22,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
6,Hanover,27,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
6,Hanover,28,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
6,Hanover,31,Frankfurt,"(9.7385532, 52.3744779)","(8.6820917, 50.1106444)"
6,Hanover,37,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
6,Hanover,40,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
6,Hanover,56,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
6,Hanover,67,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
6,Hanover,71,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
6,Hanover,76,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
6,Hanover,84,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
6,Hanover,88,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
6,Hanover,89,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
6,Hanover,92,Frankfurt,"(9.7385532, 52.3744779)","(8.6820917, 50.1106444)"
6,Hanover,95,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
6,Hanover,96,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
6,Hanover,98,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
7,Dresden,8,Cologne,"(13.7381437, 51.0493286)","(6.959974, 50.938361)"
7,Dresden,9,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
7,Dresden,10,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
7,Dresden,11,Stuttgart,"(13.7381437, 51.0493286)","(9.1800132, 48.7784485)"
7,Dresden,13,Bremen,"(13.7381437, 51.0493286)","(8.8071646, 53.0758196)"
7,Dresden,14,Cologne,"(13.7381437, 51.0493286)","(6.959974, 50.938361)"
7,Dresden,21,Hamburg,"(13.7381437, 51.0493286)","(10.000654, 53.550341)"
7,Dresden,23,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
7,Dresden,26,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
7,Dresden,27,Stuttgart,"(13.7381437, 51.0493286)","(9.1800132, 48.7784485)"
7,Dresden,36,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
7,Dresden,37,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
7,Dresden,38,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
7,Dresden,40,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
7,Dresden,41,Frankfurt,"(13.7381437, 51.0493286)","(8.6820917, 50.1106444)"
7,Dresden,47,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
7,Dresden,51,Cologne,"(13.7381437, 51.0493286)","(6.959974, 50.938361)"
7,Dresden,53,Frankfurt,"(13.7381437, 51.0493286)","(8.6820917, 50.1106444)"
7,Dresden,56,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
7,Dresden,59,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
7,Dresden,60,Stuttgart,"(13.7381437, 51.0493286)","(9.1800132, 48.7784485)"
7,Dresden,63,Leipzig,"(13.7381437, 51.0493286)","(12.3747329, 51.3406321)"
7,Dresden,65,Stuttgart,"(13.7381437, 51.0493286)","(9.1800132, 48.7784485)"
7,Dresden,73,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
7,Dresden,77,Bremen,"(13.7381437, 51.0493286)","(8.8071646, 53.0758196)"
7,Dresden,79,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
7,Dresden,87,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
7,Dresden,92,Frankfurt,"(13.7381437, 51.0493286)","(8.6820917, 50.1106444)"
7,Dresden,97,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
8,Cologne,10,Berlin,"(6.959974, 50.938361)","(13.3888599, 52.5170365)"
8,Cologne,11,Stuttgart,"(6.959974, 50.938361)","(9.1800132, 48.7784485)"
8,Cologne,16,Dresden,"(6.959974, 50.938361)","(13.7381437, 51.0493286)"
8,Cologne,20,Dresden,"(6.959974, 50.938361)","(13.7381437, 51.0493286)"
8,Cologne,22,Leipzig,"(6.959974, 50.938361)","(12.3747329, 51.3406321)"
8,Cologne,26,Berlin,"(6.959974, 50.938361)","(13.3888599, 52.5170365)"
8,Cologne,27,Stuttgart,"(6.959974, 50.938361)","(9.1800132, 48.7784485)"
8,Cologne,28,Stuttgart,"(6.959974, 50.938361)","(9.1800132, 48.7784485)"
8,Cologne,43,Leipzig,"(6.959974, 50.938361)","(12.3747329, 51.3406321)"
8,Cologne,48,Frankfurt,"(6.959974, 50.938361)","(8.6820917, 50.1106444)"
8,Cologne,51,Cologne,"(6.959974, 50.938361)","(6.959974, 50.938361)"
8,Cologne,53,Frankfurt,"(6.959974, 50.938361)","(8.6820917, 50.1106444)"
8,Cologne,58,Leipzig,"(6.959974, 50.938361)","(12.3747329, 51.3406321)"
8,Cologne,59,Munich,"(6.959974, 50.938361)","(11.5753822, 48.1371079)"
8,Cologne,77,Bremen,"(6.959974, 50.938361)","(8.8071646, 53.0758196)"
9,Dresden,10,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
9,Dresden,11,Stuttgart,"(13.7381437, 51.0493286)","(9.1800132, 48.7784485)"
9,Dresden,12,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
9,Dresden,14,Cologne,"(13.7381437, 51.0493286)","(6.959974, 50.938361)"
9,Dresden,15,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
9,Dresden,16,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
9,Dresden,17,Frankfurt,"(13.7381437, 51.0493286)","(8.6820917, 50.1106444)"
9,Dresden,18,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
9,Dresden,22,Leipzig,"(13.7381437, 51.0493286)","(12.3747329, 51.3406321)"
9,Dresden,24,Cologne,"(13.7381437, 51.0493286)","(6.959974, 50.938361)"
9,Dresden,25,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
9,Dresden,32,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
9,Dresden,34,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
9,Dresden,35,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
9,Dresden,37,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
9,Dresden,41,Frankfurt,"(13.7381437, 51.0493286)","(8.6820917, 50.1106444)"
9,Dresden,54,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
9,Dresden,55,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
9,Dresden,59,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
9,Dresden,66,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
9,Dresden,67,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
9,Dresden,68,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
9,Dresden,71,Bremen,"(13.7381437, 51.0493286)","(8.8071646, 53.0758196)"
9,Dresden,73,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
9,Dresden,75,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
9,Dresden,88,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
10,Berlin,12,Dresden,"(13.3888599, 52.5170365)","(13.7381437, 51.0493286)"
10,Berlin,17,Frankfurt,"(13.3888599, 52.5170365)","(8.6820917, 50.1106444)"
10,Berlin,21,Hamburg,"(13.3888599, 52.5170365)","(10.000654, 53.550341)"
10,Berlin,25,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
10,Berlin,27,Stuttgart,"(13.3888599, 52.5170365)","(9.1800132, 48.7784485)"
10,Berlin,29,Frankfurt,"(13.3888599, 52.5170365)","(8.6820917, 50.1106444)"
10,Berlin,31,Frankfurt,"(13.3888599, 52.5170365)","(8.6820917, 50.1106444)"
10,Berlin,38,Berlin,"(13.3888599, 52.5170365)","(13.3888599, 52.5170365)"
10,Berlin,42,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
10,Berlin,47,Hanover,"(13.3888599, 52.5170365)","(9.7385532, 52.3744779)"
10,Berlin,52,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
10,Berlin,61,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
10,Berlin,85,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
10,Berlin,91,Cologne,"(13.3888599, 52.5170365)","(6.959974, 50.938361)"
11,Stuttgart,12,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
11,Stuttgart,13,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
11,Stuttgart,20,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
11,Stuttgart,23,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
11,Stuttgart,35,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
11,Stuttgart,52,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
11,Stuttgart,58,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
11,Stuttgart,74,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
11,Stuttgart,80,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
11,Stuttgart,85,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
11,Stuttgart,99,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
12,Dresden,15,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
12,Dresden,16,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
12,Dresden,18,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
12,Dresden,20,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
12,Dresden,33,Stuttgart,"(13.7381437, 51.0493286)","(9.1800132, 48.7784485)"
12,Dresden,40,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
12,Dresden,41,Frankfurt,"(13.7381437, 51.0493286)","(8.6820917, 50.1106444)"
12,Dresden,44,Bremen,"(13.7381437, 51.0493286)","(8.8071646, 53.0758196)"
12,Dresden,64,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
12,Dresden,78,Bremen,"(13.7381437, 51.0493286)","(8.8071646, 53.0758196)"
12,Dresden,88,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
12,Dresden,98,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
13,Bremen,15,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
13,Bremen,16,Dresden,"(8.8071646, 53.0758196)","(13.7381437, 51.0493286)"
13,Bremen,17,Frankfurt,"(8.8071646, 53.0758196)","(8.6820917, 50.1106444)"
13,Bremen,34,Berlin,"(8.8071646, 53.0758196)","(13.3888599, 52.5170365)"
13,Bremen,36,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
13,Bremen,50,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
13,Bremen,56,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
13,Bremen,62,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
13,Bremen,64,Dresden,"(8.8071646, 53.0758196)","(13.7381437, 51.0493286)"
13,Bremen,65,Stuttgart,"(8.8071646, 53.0758196)","(9.1800132, 48.7784485)"
13,Bremen,72,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
13,Bremen,82,Berlin,"(8.8071646, 53.0758196)","(13.3888599, 52.5170365)"
13,Bremen,83,Berlin,"(8.8071646, 53.0758196)","(13.3888599, 52.5170365)"
14,Cologne,17,Frankfurt,"(6.959974, 50.938361)","(8.6820917, 50.1106444)"
14,Cologne,19,Hanover,"(6.959974, 50.938361)","(9.7385532, 52.3744779)"
14,Cologne,24,Cologne,"(6.959974, 50.938361)","(6.959974, 50.938361)"
14,Cologne,31,Frankfurt,"(6.959974, 50.938361)","(8.6820917, 50.1106444)"
14,Cologne,32,Berlin,"(6.959974, 50.938361)","(13.3888599, 52.5170365)"
14,Cologne,46,Frankfurt,"(6.959974, 50.938361)","(8.6820917, 50.1106444)"
14,Cologne,56,Munich,"(6.959974, 50.938361)","(11.5753822, 48.1371079)"
14,Cologne,70,Leipzig,"(6.959974, 50.938361)","(12.3747329, 51.3406321)"
14,Cologne,87,Munich,"(6.959974, 50.938361)","(11.5753822, 48.1371079)"
14,Cologne,91,Cologne,"(6.959974, 50.938361)","(6.959974, 50.938361)"
15,Hanover,30,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
15,Hanover,36,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
15,Hanover,44,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
15,Hanover,62,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
15,Hanover,80,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
15,Hanover,88,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
15,Hanover,89,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
16,Dresden,17,Frankfurt,"(13.7381437, 51.0493286)","(8.6820917, 50.1106444)"
16,Dresden,32,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
16,Dresden,45,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
16,Dresden,50,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
16,Dresden,54,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
16,Dresden,77,Bremen,"(13.7381437, 51.0493286)","(8.8071646, 53.0758196)"
16,Dresden,84,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
16,Dresden,90,Frankfurt,"(13.7381437, 51.0493286)","(8.6820917, 50.1106444)"
16,Dresden,91,Cologne,"(13.7381437, 51.0493286)","(6.959974, 50.938361)"
16,Dresden,97,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
17,Frankfurt,18,Berlin,"(8.6820917, 50.1106444)","(13.3888599, 52.5170365)"
17,Frankfurt,30,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
17,Frankfurt,46,Frankfurt,"(8.6820917, 50.1106444)","(8.6820917, 50.1106444)"
17,Frankfurt,47,Hanover,"(8.6820917, 50.1106444)","(9.7385532, 52.3744779)"
17,Frankfurt,51,Cologne,"(8.6820917, 50.1106444)","(6.959974, 50.938361)"
17,Frankfurt,57,Stuttgart,"(8.6820917, 50.1106444)","(9.1800132, 48.7784485)"
17,Frankfurt,68,Hanover,"(8.6820917, 50.1106444)","(9.7385532, 52.3744779)"
17,Frankfurt,70,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
17,Frankfurt,73,Berlin,"(8.6820917, 50.1106444)","(13.3888599, 52.5170365)"
17,Frankfurt,78,Bremen,"(8.6820917, 50.1106444)","(8.8071646, 53.0758196)"
18,Berlin,19,Hanover,"(13.3888599, 52.5170365)","(9.7385532, 52.3744779)"
18,Berlin,25,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
18,Berlin,33,Stuttgart,"(13.3888599, 52.5170365)","(9.1800132, 48.7784485)"
18,Berlin,42,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
18,Berlin,52,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
18,Berlin,83,Berlin,"(13.3888599, 52.5170365)","(13.3888599, 52.5170365)"
18,Berlin,98,Dresden,"(13.3888599, 52.5170365)","(13.7381437, 51.0493286)"
19,Hanover,22,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
19,Hanover,23,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
19,Hanover,32,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
19,Hanover,72,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
19,Hanover,85,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
20,Dresden,21,Hamburg,"(13.7381437, 51.0493286)","(10.000654, 53.550341)"
20,Dresden,24,Cologne,"(13.7381437, 51.0493286)","(6.959974, 50.938361)"
20,Dresden,25,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
20,Dresden,26,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
20,Dresden,28,Stuttgart,"(13.7381437, 51.0493286)","(9.1800132, 48.7784485)"
20,Dresden,33,Stuttgart,"(13.7381437, 51.0493286)","(9.1800132, 48.7784485)"
20,Dresden,87,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
20,Dresden,95,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
21,Hamburg,26,Berlin,"(10.000654, 53.550341)","(13.3888599, 52.5170365)"
