source,source_location,target,target_location,source_coordinates,target_coordinates
Barcelona_11,Barcelona,Marseille_11,Marseille,"(2.1774322, 41.3828939)","(5.3699525, 43.2961743)"
Bilbao_0,Bilbao,Lyon_7,Lyon,"(-2.9350039, 43.2630018)","(4.8320114, 45.7578137)"
Bilbao_4,Bilbao,Marseille_5,Marseille,"(-2.9350039, 43.2630018)","(5.3699525, 43.2961743)"
Bilbao_4,Bilbao,Lyon_6,Lyon,"(-2.9350039, 43.2630018)","(4.8320114, 45.7578137)"
Bilbao_4,Bilbao,Paris_5,Paris,"(-2.9350039, 43.2630018)","(2.3483915, 48.8534951)"
Bilbao_5,Bilbao,Marseille_6,Marseille,"(-2.9350039, 43.2630018)","(5.3699525, 43.2961743)"
Bilbao_6,Bilbao,Paris_8,Paris,"(-2.9350039, 43.2630018)","(2.3483915, 48.8534951)"
Bilbao_7,Bilbao,Paris_9,Paris,"(-2.9350039, 43.2630018)","(2.3483915, 48.8534951)"
Bilbao_10,Bilbao,Marseille_10,Marseille,"(-2.9350039, 43.2630018)","(5.3699525, 43.2961743)"
Bilbao_11,Bilbao,Paris_6,Paris,"(-2.9350039, 43.2630018)","(2.3483915, 48.8534951)"
Bilbao_11,Bilbao,Lyon_6,Lyon,"(-2.9350039, 43.2630018)","(4.8320114, 45.7578137)"
Berlin_1,Berlin,Wroclaw_4,Wroclaw,"(13.3888599, 52.5170365)","(17.0326689, 51.1089776)"
Berlin_3,Berlin,Wroclaw_10,Wroclaw,"(13.3888599, 52.5170365)","(17.0326689, 51.1089776)"
Berlin_6,Berlin,Danzig_5,Danzig,"(13.3888599, 52.5170365)","(18.6540233, 54.3482907)"
Berlin_9,Berlin,Danzig_0,Danzig,"(13.3888599, 52.5170365)","(18.6540233, 54.3482907)"
Berlin_10,Berlin,Wroclaw_9,Wroclaw,"(13.3888599, 52.5170365)","(17.0326689, 51.1089776)"
Berlin_11,Berlin,Krakow_7,Krakow,"(13.3888599, 52.5170365)","(19.9368564, 50.0619474)"
Hamburg_0,Hamburg,Krakow_6,Krakow,"(10.000654, 53.550341)","(19.9368564, 50.0619474)"
Hamburg_0,Hamburg,Wroclaw_2,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_1,Hamburg,Danzig_4,Danzig,"(10.000654, 53.550341)","(18.6540233, 54.3482907)"
Hamburg_2,Hamburg,Wroclaw_11,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_8,Hamburg,Krakow_3,Krakow,"(10.000654, 53.550341)","(19.9368564, 50.0619474)"
Hamburg_9,Hamburg,Wroclaw_0,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_11,Hamburg,Wroclaw_8,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Leipzig_1,Leipzig,Krakow_6,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_3,Leipzig,Danzig_11,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_4,Leipzig,Krakow_4,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_4,Leipzig,Krakow_6,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_9,Leipzig,Krakow_2,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_9,Leipzig,Danzig_11,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_11,Leipzig,Wroclaw_9,Wroclaw,"(12.3747329, 51.3406321)","(17.0326689, 51.1089776)"
