source,source_location,target,target_location,source_coordinates,target_coordinates
Barcelona_8,Barcelona,Marseille_5,Marseille,"(2.1774322, 41.3828939)","(5.3699525, 43.2961743)"
Barcelona_11,Barcelona,Lyon_11,Lyon,"(2.1774322, 41.3828939)","(4.8320114, 45.7578137)"
Bilbao_0,Bilbao,Lyon_2,Lyon,"(-2.9350039, 43.2630018)","(4.8320114, 45.7578137)"
Bilbao_1,Bilbao,Marseille_0,Marseille,"(-2.9350039, 43.2630018)","(5.3699525, 43.2961743)"
Bilbao_1,Bilbao,Marseille_3,Marseille,"(-2.9350039, 43.2630018)","(5.3699525, 43.2961743)"
Bilbao_3,Bilbao,Lyon_3,Lyon,"(-2.9350039, 43.2630018)","(4.8320114, 45.7578137)"
Bilbao_5,Bilbao,Paris_7,Paris,"(-2.9350039, 43.2630018)","(2.3483915, 48.8534951)"
Bilbao_5,Bilbao,Marseille_0,Marseille,"(-2.9350039, 43.2630018)","(5.3699525, 43.2961743)"
Bilbao_6,Bilbao,Marseille_1,Marseille,"(-2.9350039, 43.2630018)","(5.3699525, 43.2961743)"
Bilbao_6,Bilbao,Marseille_0,Marseille,"(-2.9350039, 43.2630018)","(5.3699525, 43.2961743)"
Bilbao_8,Bilbao,Lyon_5,Lyon,"(-2.9350039, 43.2630018)","(4.8320114, 45.7578137)"
Bilbao_9,Bilbao,Paris_2,Paris,"(-2.9350039, 43.2630018)","(2.3483915, 48.8534951)"
Berlin_1,Berlin,Danzig_7,Danzig,"(13.3888599, 52.5170365)","(18.6540233, 54.3482907)"
Berlin_2,Berlin,Danzig_10,Danzig,"(13.3888599, 52.5170365)","(18.6540233, 54.3482907)"
Berlin_2,Berlin,Krakow_5,Krakow,"(13.3888599, 52.5170365)","(19.9368564, 50.0619474)"
Berlin_3,Berlin,Wroclaw_3,Wroclaw,"(13.3888599, 52.5170365)","(17.0326689, 51.1089776)"
Berlin_5,Berlin,Wroclaw_2,Wroclaw,"(13.3888599, 52.5170365)","(17.0326689, 51.1089776)"
Berlin_7,Berlin,Danzig_5,Danzig,"(13.3888599, 52.5170365)","(18.6540233, 54.3482907)"
Berlin_7,Berlin,Wroclaw_9,Wroclaw,"(13.3888599, 52.5170365)","(17.0326689, 51.1089776)"
Berlin_9,Berlin,Krakow_2,Krakow,"(13.3888599, 52.5170365)","(19.9368564, 50.0619474)"
Hamburg_0,Hamburg,Krakow_9,Krakow,"(10.000654, 53.550341)","(19.9368564, 50.0619474)"
Hamburg_1,Hamburg,Wroclaw_9,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_6,Hamburg,Krakow_11,Krakow,"(10.000654, 53.550341)","(19.9368564, 50.0619474)"
Hamburg_8,Hamburg,Danzig_9,Danzig,"(10.000654, 53.550341)","(18.6540233, 54.3482907)"
Hamburg_10,Hamburg,Krakow_9,Krakow,"(10.000654, 53.550341)","(19.9368564, 50.0619474)"
Leipzig_2,Leipzig,Krakow_11,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_3,Leipzig,Wroclaw_8,Wroclaw,"(12.3747329, 51.3406321)","(17.0326689, 51.1089776)"
Leipzig_4,Leipzig,Danzig_2,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_7,Leipzig,Danzig_3,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_8,Leipzig,Wroclaw_2,Wroclaw,"(12.3747329, 51.3406321)","(17.0326689, 51.1089776)"
Leipzig_8,Leipzig,Wroclaw_5,Wroclaw,"(12.3747329, 51.3406321)","(17.0326689, 51.1089776)"
Leipzig_10,Leipzig,Krakow_1,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
