source,source_location,target,target_location,source_coordinates,target_coordinates
0,Munich,43,Bremen,"(11.5753822, 48.1371079)","(8.8071646, 53.0758196)"
0,Munich,50,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
0,Munich,51,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
0,Munich,56,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
0,Munich,57,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
0,Munich,58,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
0,Munich,65,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
0,Munich,68,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
0,Munich,69,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
0,Munich,70,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
0,Munich,89,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
0,Munich,92,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
1,Hanover,8,Cologne,"(9.7385532, 52.3744779)","(6.959974, 50.938361)"
1,Hanover,9,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
1,Hanover,10,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
1,Hanover,12,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
1,Hanover,13,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
1,Hanover,15,Frankfurt,"(9.7385532, 52.3744779)","(8.6820917, 50.1106444)"
1,Hanover,17,Cologne,"(9.7385532, 52.3744779)","(6.959974, 50.938361)"
1,Hanover,21,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
1,Hanover,23,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
1,Hanover,25,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
1,Hanover,26,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
1,Hanover,27,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
1,Hanover,30,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
1,Hanover,33,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
1,Hanover,38,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
1,Hanover,39,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
1,Hanover,40,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
1,Hanover,52,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
1,Hanover,59,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
1,Hanover,61,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
1,Hanover,64,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
1,Hanover,66,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
1,Hanover,68,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
1,Hanover,88,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
1,Hanover,94,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
1,Hanover,96,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
1,Hanover,98,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
2,Hanover,8,Cologne,"(9.7385532, 52.3744779)","(6.959974, 50.938361)"
2,Hanover,9,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
2,Hanover,10,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
2,Hanover,11,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
2,Hanover,13,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
2,Hanover,23,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
2,Hanover,35,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
2,Hanover,42,Hamburg,"(9.7385532, 52.3744779)","(10.000654, 53.550341)"
2,Hanover,58,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
3,Hanover,8,Cologne,"(9.7385532, 52.3744779)","(6.959974, 50.938361)"
3,Hanover,9,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
3,Hanover,10,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
3,Hanover,11,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
3,Hanover,12,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
3,Hanover,20,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
3,Hanover,21,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
3,Hanover,27,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
3,Hanover,28,Hamburg,"(9.7385532, 52.3744779)","(10.000654, 53.550341)"
3,Hanover,44,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
3,Hanover,46,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
3,Hanover,60,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
3,Hanover,61,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
3,Hanover,73,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
3,Hanover,79,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
3,Hanover,84,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
3,Hanover,97,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
4,Stuttgart,8,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
4,Stuttgart,9,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
4,Stuttgart,13,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
4,Stuttgart,16,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
4,Stuttgart,22,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
4,Stuttgart,46,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
5,Stuttgart,8,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
5,Stuttgart,9,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
5,Stuttgart,10,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
5,Stuttgart,13,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
5,Stuttgart,14,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
5,Stuttgart,16,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
5,Stuttgart,18,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
5,Stuttgart,42,Hamburg,"(9.1800132, 48.7784485)","(10.000654, 53.550341)"
5,Stuttgart,63,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
5,Stuttgart,70,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
5,Stuttgart,88,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
6,Hanover,8,Cologne,"(9.7385532, 52.3744779)","(6.959974, 50.938361)"
6,Hanover,11,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
6,Hanover,12,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
6,Hanover,15,Frankfurt,"(9.7385532, 52.3744779)","(8.6820917, 50.1106444)"
6,Hanover,18,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
6,Hanover,19,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
6,Hanover,22,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
6,Hanover,23,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
6,Hanover,24,Frankfurt,"(9.7385532, 52.3744779)","(8.6820917, 50.1106444)"
6,Hanover,29,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
6,Hanover,32,Cologne,"(9.7385532, 52.3744779)","(6.959974, 50.938361)"
6,Hanover,36,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
6,Hanover,38,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
6,Hanover,54,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
6,Hanover,58,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
6,Hanover,65,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
6,Hanover,86,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
6,Hanover,89,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
7,Munich,65,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
8,Cologne,9,Bremen,"(6.959974, 50.938361)","(8.8071646, 53.0758196)"
8,Cologne,10,Berlin,"(6.959974, 50.938361)","(13.3888599, 52.5170365)"
8,Cologne,11,Bremen,"(6.959974, 50.938361)","(8.8071646, 53.0758196)"
8,Cologne,12,Hanover,"(6.959974, 50.938361)","(9.7385532, 52.3744779)"
8,Cologne,14,Leipzig,"(6.959974, 50.938361)","(12.3747329, 51.3406321)"
8,Cologne,15,Frankfurt,"(6.959974, 50.938361)","(8.6820917, 50.1106444)"
8,Cologne,16,Dresden,"(6.959974, 50.938361)","(13.7381437, 51.0493286)"
8,Cologne,20,Munich,"(6.959974, 50.938361)","(11.5753822, 48.1371079)"
8,Cologne,23,Hanover,"(6.959974, 50.938361)","(9.7385532, 52.3744779)"
8,Cologne,25,Berlin,"(6.959974, 50.938361)","(13.3888599, 52.5170365)"
8,Cologne,30,Munich,"(6.959974, 50.938361)","(11.5753822, 48.1371079)"
8,Cologne,34,Leipzig,"(6.959974, 50.938361)","(12.3747329, 51.3406321)"
8,Cologne,39,Berlin,"(6.959974, 50.938361)","(13.3888599, 52.5170365)"
8,Cologne,41,Munich,"(6.959974, 50.938361)","(11.5753822, 48.1371079)"
8,Cologne,42,Hamburg,"(6.959974, 50.938361)","(10.000654, 53.550341)"
8,Cologne,43,Bremen,"(6.959974, 50.938361)","(8.8071646, 53.0758196)"
8,Cologne,44,Bremen,"(6.959974, 50.938361)","(8.8071646, 53.0758196)"
8,Cologne,45,Stuttgart,"(6.959974, 50.938361)","(9.1800132, 48.7784485)"
8,Cologne,47,Dresden,"(6.959974, 50.938361)","(13.7381437, 51.0493286)"
8,Cologne,52,Hanover,"(6.959974, 50.938361)","(9.7385532, 52.3744779)"
8,Cologne,56,Leipzig,"(6.959974, 50.938361)","(12.3747329, 51.3406321)"
8,Cologne,58,Leipzig,"(6.959974, 50.938361)","(12.3747329, 51.3406321)"
8,Cologne,60,Dresden,"(6.959974, 50.938361)","(13.7381437, 51.0493286)"
8,Cologne,62,Hanover,"(6.959974, 50.938361)","(9.7385532, 52.3744779)"
8,Cologne,63,Munich,"(6.959974, 50.938361)","(11.5753822, 48.1371079)"
8,Cologne,64,Dresden,"(6.959974, 50.938361)","(13.7381437, 51.0493286)"
8,Cologne,66,Dresden,"(6.959974, 50.938361)","(13.7381437, 51.0493286)"
8,Cologne,69,Hanover,"(6.959974, 50.938361)","(9.7385532, 52.3744779)"
8,Cologne,72,Bremen,"(6.959974, 50.938361)","(8.8071646, 53.0758196)"
8,Cologne,76,Stuttgart,"(6.959974, 50.938361)","(9.1800132, 48.7784485)"
8,Cologne,82,Stuttgart,"(6.959974, 50.938361)","(9.1800132, 48.7784485)"
8,Cologne,85,Hanover,"(6.959974, 50.938361)","(9.7385532, 52.3744779)"
8,Cologne,88,Bremen,"(6.959974, 50.938361)","(8.8071646, 53.0758196)"
8,Cologne,90,Munich,"(6.959974, 50.938361)","(11.5753822, 48.1371079)"
8,Cologne,96,Hanover,"(6.959974, 50.938361)","(9.7385532, 52.3744779)"
8,Cologne,97,Leipzig,"(6.959974, 50.938361)","(12.3747329, 51.3406321)"
9,Bremen,10,Berlin,"(8.8071646, 53.0758196)","(13.3888599, 52.5170365)"
9,Bremen,11,Bremen,"(8.8071646, 53.0758196)","(8.8071646, 53.0758196)"
9,Bremen,12,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
9,Bremen,13,Berlin,"(8.8071646, 53.0758196)","(13.3888599, 52.5170365)"
9,Bremen,16,Dresden,"(8.8071646, 53.0758196)","(13.7381437, 51.0493286)"
9,Bremen,17,Cologne,"(8.8071646, 53.0758196)","(6.959974, 50.938361)"
9,Bremen,20,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
9,Bremen,22,Stuttgart,"(8.8071646, 53.0758196)","(9.1800132, 48.7784485)"
9,Bremen,26,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
9,Bremen,27,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
9,Bremen,32,Cologne,"(8.8071646, 53.0758196)","(6.959974, 50.938361)"
9,Bremen,33,Stuttgart,"(8.8071646, 53.0758196)","(9.1800132, 48.7784485)"
9,Bremen,34,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
9,Bremen,35,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
9,Bremen,38,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
9,Bremen,41,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
9,Bremen,42,Hamburg,"(8.8071646, 53.0758196)","(10.000654, 53.550341)"
9,Bremen,51,Stuttgart,"(8.8071646, 53.0758196)","(9.1800132, 48.7784485)"
9,Bremen,52,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
9,Bremen,53,Stuttgart,"(8.8071646, 53.0758196)","(9.1800132, 48.7784485)"
9,Bremen,55,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
9,Bremen,56,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
9,Bremen,57,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
9,Bremen,60,Dresden,"(8.8071646, 53.0758196)","(13.7381437, 51.0493286)"
9,Bremen,69,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
9,Bremen,77,Bremen,"(8.8071646, 53.0758196)","(8.8071646, 53.0758196)"
9,Bremen,83,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
9,Bremen,92,Dresden,"(8.8071646, 53.0758196)","(13.7381437, 51.0493286)"
9,Bremen,96,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
10,Berlin,11,Bremen,"(13.3888599, 52.5170365)","(8.8071646, 53.0758196)"
10,Berlin,13,Berlin,"(13.3888599, 52.5170365)","(13.3888599, 52.5170365)"
10,Berlin,14,Leipzig,"(13.3888599, 52.5170365)","(12.3747329, 51.3406321)"
10,Berlin,15,Frankfurt,"(13.3888599, 52.5170365)","(8.6820917, 50.1106444)"
10,Berlin,16,Dresden,"(13.3888599, 52.5170365)","(13.7381437, 51.0493286)"
10,Berlin,17,Cologne,"(13.3888599, 52.5170365)","(6.959974, 50.938361)"
10,Berlin,18,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
10,Berlin,19,Dresden,"(13.3888599, 52.5170365)","(13.7381437, 51.0493286)"
10,Berlin,20,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
10,Berlin,24,Frankfurt,"(13.3888599, 52.5170365)","(8.6820917, 50.1106444)"
10,Berlin,28,Hamburg,"(13.3888599, 52.5170365)","(10.000654, 53.550341)"
10,Berlin,29,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
10,Berlin,31,Hanover,"(13.3888599, 52.5170365)","(9.7385532, 52.3744779)"
10,Berlin,33,Stuttgart,"(13.3888599, 52.5170365)","(9.1800132, 48.7784485)"
10,Berlin,37,Stuttgart,"(13.3888599, 52.5170365)","(9.1800132, 48.7784485)"
10,Berlin,44,Bremen,"(13.3888599, 52.5170365)","(8.8071646, 53.0758196)"
10,Berlin,48,Leipzig,"(13.3888599, 52.5170365)","(12.3747329, 51.3406321)"
10,Berlin,55,Hanover,"(13.3888599, 52.5170365)","(9.7385532, 52.3744779)"
10,Berlin,63,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
10,Berlin,68,Stuttgart,"(13.3888599, 52.5170365)","(9.1800132, 48.7784485)"
10,Berlin,69,Hanover,"(13.3888599, 52.5170365)","(9.7385532, 52.3744779)"
10,Berlin,75,Hanover,"(13.3888599, 52.5170365)","(9.7385532, 52.3744779)"
10,Berlin,76,Stuttgart,"(13.3888599, 52.5170365)","(9.1800132, 48.7784485)"
10,Berlin,87,Berlin,"(13.3888599, 52.5170365)","(13.3888599, 52.5170365)"
10,Berlin,92,Dresden,"(13.3888599, 52.5170365)","(13.7381437, 51.0493286)"
10,Berlin,93,Leipzig,"(13.3888599, 52.5170365)","(12.3747329, 51.3406321)"
10,Berlin,95,Leipzig,"(13.3888599, 52.5170365)","(12.3747329, 51.3406321)"
10,Berlin,97,Leipzig,"(13.3888599, 52.5170365)","(12.3747329, 51.3406321)"
11,Bremen,12,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
11,Bremen,14,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
11,Bremen,19,Dresden,"(8.8071646, 53.0758196)","(13.7381437, 51.0493286)"
11,Bremen,21,Stuttgart,"(8.8071646, 53.0758196)","(9.1800132, 48.7784485)"
11,Bremen,23,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
11,Bremen,24,Frankfurt,"(8.8071646, 53.0758196)","(8.6820917, 50.1106444)"
11,Bremen,26,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
11,Bremen,27,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
11,Bremen,31,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
11,Bremen,32,Cologne,"(8.8071646, 53.0758196)","(6.959974, 50.938361)"
11,Bremen,34,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
11,Bremen,35,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
11,Bremen,36,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
11,Bremen,41,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
11,Bremen,55,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
11,Bremen,56,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
11,Bremen,58,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
11,Bremen,64,Dresden,"(8.8071646, 53.0758196)","(13.7381437, 51.0493286)"
11,Bremen,66,Dresden,"(8.8071646, 53.0758196)","(13.7381437, 51.0493286)"
11,Bremen,70,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
11,Bremen,72,Bremen,"(8.8071646, 53.0758196)","(8.8071646, 53.0758196)"
11,Bremen,74,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
11,Bremen,81,Berlin,"(8.8071646, 53.0758196)","(13.3888599, 52.5170365)"
11,Bremen,91,Berlin,"(8.8071646, 53.0758196)","(13.3888599, 52.5170365)"
11,Bremen,96,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
11,Bremen,99,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
12,Hanover,14,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
12,Hanover,16,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
12,Hanover,18,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
12,Hanover,19,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
12,Hanover,20,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
12,Hanover,21,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
12,Hanover,25,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
12,Hanover,36,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
12,Hanover,41,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
12,Hanover,48,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
12,Hanover,55,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
12,Hanover,58,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
12,Hanover,64,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
12,Hanover,91,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
12,Hanover,93,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
12,Hanover,95,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
13,Berlin,14,Leipzig,"(13.3888599, 52.5170365)","(12.3747329, 51.3406321)"
13,Berlin,15,Frankfurt,"(13.3888599, 52.5170365)","(8.6820917, 50.1106444)"
13,Berlin,21,Stuttgart,"(13.3888599, 52.5170365)","(9.1800132, 48.7784485)"
13,Berlin,25,Berlin,"(13.3888599, 52.5170365)","(13.3888599, 52.5170365)"
13,Berlin,28,Hamburg,"(13.3888599, 52.5170365)","(10.000654, 53.550341)"
13,Berlin,30,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
13,Berlin,34,Leipzig,"(13.3888599, 52.5170365)","(12.3747329, 51.3406321)"
13,Berlin,36,Hanover,"(13.3888599, 52.5170365)","(9.7385532, 52.3744779)"
13,Berlin,38,Leipzig,"(13.3888599, 52.5170365)","(12.3747329, 51.3406321)"
13,Berlin,43,Bremen,"(13.3888599, 52.5170365)","(8.8071646, 53.0758196)"
13,Berlin,46,Berlin,"(13.3888599, 52.5170365)","(13.3888599, 52.5170365)"
13,Berlin,52,Hanover,"(13.3888599, 52.5170365)","(9.7385532, 52.3744779)"
13,Berlin,54,Hanover,"(13.3888599, 52.5170365)","(9.7385532, 52.3744779)"
13,Berlin,55,Hanover,"(13.3888599, 52.5170365)","(9.7385532, 52.3744779)"
13,Berlin,63,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
13,Berlin,67,Hanover,"(13.3888599, 52.5170365)","(9.7385532, 52.3744779)"
13,Berlin,73,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
13,Berlin,75,Hanover,"(13.3888599, 52.5170365)","(9.7385532, 52.3744779)"
13,Berlin,78,Frankfurt,"(13.3888599, 52.5170365)","(8.6820917, 50.1106444)"
13,Berlin,89,Hanover,"(13.3888599, 52.5170365)","(9.7385532, 52.3744779)"
13,Berlin,91,Berlin,"(13.3888599, 52.5170365)","(13.3888599, 52.5170365)"
13,Berlin,96,Hanover,"(13.3888599, 52.5170365)","(9.7385532, 52.3744779)"
14,Leipzig,15,Frankfurt,"(12.3747329, 51.3406321)","(8.6820917, 50.1106444)"
14,Leipzig,17,Cologne,"(12.3747329, 51.3406321)","(6.959974, 50.938361)"
14,Leipzig,18,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
14,Leipzig,19,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
14,Leipzig,22,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
14,Leipzig,26,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
14,Leipzig,27,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
14,Leipzig,28,Hamburg,"(12.3747329, 51.3406321)","(10.000654, 53.550341)"
14,Leipzig,29,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
14,Leipzig,31,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
14,Leipzig,35,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
14,Leipzig,37,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
14,Leipzig,46,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
14,Leipzig,47,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
14,Leipzig,49,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
