source,source_location,target,target_location,source_coordinates,target_coordinates
Barcelona_0,Barcelona,Marseille_8,Marseille,"(2.1774322, 41.3828939)","(5.3699525, 43.2961743)"
Barcelona_0,Barcelona,Paris_0,Paris,"(2.1774322, 41.3828939)","(2.3483915, 48.8534951)"
Barcelona_0,Barcelona,Lyon_7,Lyon,"(2.1774322, 41.3828939)","(4.8320114, 45.7578137)"
Barcelona_0,Barcelona,Paris_7,Paris,"(2.1774322, 41.3828939)","(2.3483915, 48.8534951)"
Barcelona_1,Barcelona,Lyon_8,Lyon,"(2.1774322, 41.3828939)","(4.8320114, 45.7578137)"
Barcelona_1,Barcelona,Paris_10,Paris,"(2.1774322, 41.3828939)","(2.3483915, 48.8534951)"
Barcelona_2,Barcelona,Lyon_9,Lyon,"(2.1774322, 41.3828939)","(4.8320114, 45.7578137)"
Barcelona_3,Barcelona,Marseille_3,Marseille,"(2.1774322, 41.3828939)","(5.3699525, 43.2961743)"
Barcelona_4,Barcelona,Lyon_11,Lyon,"(2.1774322, 41.3828939)","(4.8320114, 45.7578137)"
Barcelona_5,Barcelona,Paris_5,Paris,"(2.1774322, 41.3828939)","(2.3483915, 48.8534951)"
Barcelona_6,Barcelona,Paris_7,Paris,"(2.1774322, 41.3828939)","(2.3483915, 48.8534951)"
Barcelona_6,Barcelona,Lyon_0,Lyon,"(2.1774322, 41.3828939)","(4.8320114, 45.7578137)"
Barcelona_6,Barcelona,Lyon_2,Lyon,"(2.1774322, 41.3828939)","(4.8320114, 45.7578137)"
Barcelona_9,Barcelona,Paris_4,Paris,"(2.1774322, 41.3828939)","(2.3483915, 48.8534951)"
Barcelona_10,Barcelona,Lyon_7,Lyon,"(2.1774322, 41.3828939)","(4.8320114, 45.7578137)"
Barcelona_10,Barcelona,Paris_1,Paris,"(2.1774322, 41.3828939)","(2.3483915, 48.8534951)"
Barcelona_10,Barcelona,Lyon_2,Lyon,"(2.1774322, 41.3828939)","(4.8320114, 45.7578137)"
Barcelona_10,Barcelona,Lyon_9,Lyon,"(2.1774322, 41.3828939)","(4.8320114, 45.7578137)"
Barcelona_10,Barcelona,Marseille_11,Marseille,"(2.1774322, 41.3828939)","(5.3699525, 43.2961743)"
Barcelona_11,Barcelona,Lyon_5,Lyon,"(2.1774322, 41.3828939)","(4.8320114, 45.7578137)"
Barcelona_11,Barcelona,Paris_4,Paris,"(2.1774322, 41.3828939)","(2.3483915, 48.8534951)"
Bilbao_0,Bilbao,Marseille_4,Marseille,"(-2.9350039, 43.2630018)","(5.3699525, 43.2961743)"
Bilbao_0,Bilbao,Paris_1,Paris,"(-2.9350039, 43.2630018)","(2.3483915, 48.8534951)"
Bilbao_1,Bilbao,Lyon_11,Lyon,"(-2.9350039, 43.2630018)","(4.8320114, 45.7578137)"
Bilbao_1,Bilbao,Marseille_6,Marseille,"(-2.9350039, 43.2630018)","(5.3699525, 43.2961743)"
Bilbao_2,Bilbao,Marseille_3,Marseille,"(-2.9350039, 43.2630018)","(5.3699525, 43.2961743)"
Bilbao_3,Bilbao,Marseille_4,Marseille,"(-2.9350039, 43.2630018)","(5.3699525, 43.2961743)"
Bilbao_6,Bilbao,Marseille_4,Marseille,"(-2.9350039, 43.2630018)","(5.3699525, 43.2961743)"
Bilbao_6,Bilbao,Lyon_3,Lyon,"(-2.9350039, 43.2630018)","(4.8320114, 45.7578137)"
Bilbao_6,Bilbao,Lyon_2,Lyon,"(-2.9350039, 43.2630018)","(4.8320114, 45.7578137)"
Bilbao_7,Bilbao,Paris_2,Paris,"(-2.9350039, 43.2630018)","(2.3483915, 48.8534951)"
Bilbao_7,Bilbao,Marseille_8,Marseille,"(-2.9350039, 43.2630018)","(5.3699525, 43.2961743)"
Bilbao_7,Bilbao,Lyon_9,Lyon,"(-2.9350039, 43.2630018)","(4.8320114, 45.7578137)"
Bilbao_7,Bilbao,Paris_6,Paris,"(-2.9350039, 43.2630018)","(2.3483915, 48.8534951)"
Bilbao_9,Bilbao,Lyon_5,Lyon,"(-2.9350039, 43.2630018)","(4.8320114, 45.7578137)"
Bilbao_10,Bilbao,Paris_0,Paris,"(-2.9350039, 43.2630018)","(2.3483915, 48.8534951)"
Bilbao_11,Bilbao,Marseille_10,Marseille,"(-2.9350039, 43.2630018)","(5.3699525, 43.2961743)"
Berlin_1,Berlin,Wroclaw_9,Wroclaw,"(13.3888599, 52.5170365)","(17.0326689, 51.1089776)"
Berlin_1,Berlin,Krakow_3,Krakow,"(13.3888599, 52.5170365)","(19.9368564, 50.0619474)"
Berlin_2,Berlin,Danzig_7,Danzig,"(13.3888599, 52.5170365)","(18.6540233, 54.3482907)"
Berlin_2,Berlin,Krakow_10,Krakow,"(13.3888599, 52.5170365)","(19.9368564, 50.0619474)"
Berlin_3,Berlin,Wroclaw_11,Wroclaw,"(13.3888599, 52.5170365)","(17.0326689, 51.1089776)"
Berlin_3,Berlin,Wroclaw_2,Wroclaw,"(13.3888599, 52.5170365)","(17.0326689, 51.1089776)"
Berlin_3,Berlin,Krakow_9,Krakow,"(13.3888599, 52.5170365)","(19.9368564, 50.0619474)"
Berlin_5,Berlin,Wroclaw_5,Wroclaw,"(13.3888599, 52.5170365)","(17.0326689, 51.1089776)"
Berlin_5,Berlin,Danzig_2,Danzig,"(13.3888599, 52.5170365)","(18.6540233, 54.3482907)"
Berlin_5,Berlin,Krakow_11,Krakow,"(13.3888599, 52.5170365)","(19.9368564, 50.0619474)"
Berlin_6,Berlin,Wroclaw_11,Wroclaw,"(13.3888599, 52.5170365)","(17.0326689, 51.1089776)"
Berlin_7,Berlin,Krakow_0,Krakow,"(13.3888599, 52.5170365)","(19.9368564, 50.0619474)"
Berlin_9,Berlin,Krakow_9,Krakow,"(13.3888599, 52.5170365)","(19.9368564, 50.0619474)"
Berlin_9,Berlin,Danzig_3,Danzig,"(13.3888599, 52.5170365)","(18.6540233, 54.3482907)"
Berlin_10,Berlin,Wroclaw_9,Wroclaw,"(13.3888599, 52.5170365)","(17.0326689, 51.1089776)"
Berlin_10,Berlin,Krakow_7,Krakow,"(13.3888599, 52.5170365)","(19.9368564, 50.0619474)"
Berlin_10,Berlin,Danzig_6,Danzig,"(13.3888599, 52.5170365)","(18.6540233, 54.3482907)"
Berlin_11,Berlin,Danzig_2,Danzig,"(13.3888599, 52.5170365)","(18.6540233, 54.3482907)"
Hamburg_0,Hamburg,Krakow_9,Krakow,"(10.000654, 53.550341)","(19.9368564, 50.0619474)"
Hamburg_1,Hamburg,Krakow_1,Krakow,"(10.000654, 53.550341)","(19.9368564, 50.0619474)"
Hamburg_1,Hamburg,Danzig_9,Danzig,"(10.000654, 53.550341)","(18.6540233, 54.3482907)"
Hamburg_2,Hamburg,Wroclaw_10,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_2,Hamburg,Krakow_3,Krakow,"(10.000654, 53.550341)","(19.9368564, 50.0619474)"
Hamburg_3,Hamburg,Wroclaw_6,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_4,Hamburg,Krakow_8,Krakow,"(10.000654, 53.550341)","(19.9368564, 50.0619474)"
Hamburg_4,Hamburg,Danzig_3,Danzig,"(10.000654, 53.550341)","(18.6540233, 54.3482907)"
Hamburg_5,Hamburg,Wroclaw_4,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_5,Hamburg,Danzig_4,Danzig,"(10.000654, 53.550341)","(18.6540233, 54.3482907)"
Hamburg_5,Hamburg,Wroclaw_3,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_6,Hamburg,Wroclaw_9,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_6,Hamburg,Wroclaw_5,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_6,Hamburg,Krakow_6,Krakow,"(10.000654, 53.550341)","(19.9368564, 50.0619474)"
Hamburg_7,Hamburg,Krakow_1,Krakow,"(10.000654, 53.550341)","(19.9368564, 50.0619474)"
Hamburg_8,Hamburg,Krakow_1,Krakow,"(10.000654, 53.550341)","(19.9368564, 50.0619474)"
Hamburg_8,Hamburg,Krakow_9,Krakow,"(10.000654, 53.550341)","(19.9368564, 50.0619474)"
Hamburg_8,Hamburg,Danzig_7,Danzig,"(10.000654, 53.550341)","(18.6540233, 54.3482907)"
Hamburg_9,Hamburg,Wroclaw_10,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_9,Hamburg,Wroclaw_8,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Leipzig_0,Leipzig,Krakow_0,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_0,Leipzig,Danzig_10,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_0,Leipzig,Wroclaw_2,Wroclaw,"(12.3747329, 51.3406321)","(17.0326689, 51.1089776)"
Leipzig_1,Leipzig,Krakow_7,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_1,Leipzig,Danzig_0,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_2,Leipzig,Danzig_10,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_3,Leipzig,Krakow_3,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_3,Leipzig,Danzig_3,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_4,Leipzig,Krakow_11,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_4,Leipzig,Danzig_1,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_5,Leipzig,Krakow_2,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_5,Leipzig,Wroclaw_9,Wroclaw,"(12.3747329, 51.3406321)","(17.0326689, 51.1089776)"
Leipzig_6,Leipzig,Krakow_4,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_6,Leipzig,Wroclaw_5,Wroclaw,"(12.3747329, 51.3406321)","(17.0326689, 51.1089776)"
Leipzig_7,Leipzig,Danzig_3,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_8,Leipzig,Danzig_8,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_8,Leipzig,Wroclaw_8,Wroclaw,"(12.3747329, 51.3406321)","(17.0326689, 51.1089776)"
Leipzig_10,Leipzig,Danzig_11,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_11,Leipzig,Wroclaw_11,Wroclaw,"(12.3747329, 51.3406321)","(17.0326689, 51.1089776)"
Leipzig_11,Leipzig,Danzig_7,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_11,Leipzig,Krakow_8,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_11,Leipzig,Wroclaw_2,Wroclaw,"(12.3747329, 51.3406321)","(17.0326689, 51.1089776)"
