source,source_location,target,target_location,source_coordinates,target_coordinates
0,Hamburg,60,Leipzig,"(10.000654, 53.550341)","(12.3747329, 51.3406321)"
0,Hamburg,66,Cologne,"(10.000654, 53.550341)","(6.959974, 50.938361)"
0,Hamburg,67,Leipzig,"(10.000654, 53.550341)","(12.3747329, 51.3406321)"
0,Hamburg,70,Frankfurt,"(10.000654, 53.550341)","(8.6820917, 50.1106444)"
0,Hamburg,76,Stuttgart,"(10.000654, 53.550341)","(9.1800132, 48.7784485)"
0,Hamburg,79,Munich,"(10.000654, 53.550341)","(11.5753822, 48.1371079)"
0,Hamburg,80,Frankfurt,"(10.000654, 53.550341)","(8.6820917, 50.1106444)"
0,Hamburg,82,Cologne,"(10.000654, 53.550341)","(6.959974, 50.938361)"
0,Hamburg,85,Cologne,"(10.000654, 53.550341)","(6.959974, 50.938361)"
0,Hamburg,92,Bremen,"(10.000654, 53.550341)","(8.8071646, 53.0758196)"
1,Stuttgart,9,Frankfurt,"(9.1800132, 48.7784485)","(8.6820917, 50.1106444)"
1,Stuttgart,11,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
1,Stuttgart,27,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
1,Stuttgart,36,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
1,Stuttgart,59,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
2,Berlin,9,Frankfurt,"(13.3888599, 52.5170365)","(8.6820917, 50.1106444)"
2,Berlin,10,Bremen,"(13.3888599, 52.5170365)","(8.8071646, 53.0758196)"
2,Berlin,11,Stuttgart,"(13.3888599, 52.5170365)","(9.1800132, 48.7784485)"
2,Berlin,14,Dresden,"(13.3888599, 52.5170365)","(13.7381437, 51.0493286)"
2,Berlin,15,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
2,Berlin,16,Berlin,"(13.3888599, 52.5170365)","(13.3888599, 52.5170365)"
2,Berlin,19,Berlin,"(13.3888599, 52.5170365)","(13.3888599, 52.5170365)"
2,Berlin,21,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
2,Berlin,27,Leipzig,"(13.3888599, 52.5170365)","(12.3747329, 51.3406321)"
2,Berlin,32,Frankfurt,"(13.3888599, 52.5170365)","(8.6820917, 50.1106444)"
2,Berlin,42,Hamburg,"(13.3888599, 52.5170365)","(10.000654, 53.550341)"
2,Berlin,43,Hamburg,"(13.3888599, 52.5170365)","(10.000654, 53.550341)"
2,Berlin,45,Dresden,"(13.3888599, 52.5170365)","(13.7381437, 51.0493286)"
2,Berlin,54,Stuttgart,"(13.3888599, 52.5170365)","(9.1800132, 48.7784485)"
2,Berlin,69,Dresden,"(13.3888599, 52.5170365)","(13.7381437, 51.0493286)"
2,Berlin,96,Berlin,"(13.3888599, 52.5170365)","(13.3888599, 52.5170365)"
2,Berlin,97,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
3,Munich,9,Frankfurt,"(11.5753822, 48.1371079)","(8.6820917, 50.1106444)"
3,Munich,10,Bremen,"(11.5753822, 48.1371079)","(8.8071646, 53.0758196)"
3,Munich,11,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
3,Munich,17,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
3,Munich,37,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
3,Munich,39,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
3,Munich,53,Frankfurt,"(11.5753822, 48.1371079)","(8.6820917, 50.1106444)"
3,Munich,69,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
3,Munich,82,Cologne,"(11.5753822, 48.1371079)","(6.959974, 50.938361)"
3,Munich,83,Berlin,"(11.5753822, 48.1371079)","(13.3888599, 52.5170365)"
3,Munich,98,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
3,Munich,99,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
4,Leipzig,9,Frankfurt,"(12.3747329, 51.3406321)","(8.6820917, 50.1106444)"
4,Leipzig,10,Bremen,"(12.3747329, 51.3406321)","(8.8071646, 53.0758196)"
4,Leipzig,12,Frankfurt,"(12.3747329, 51.3406321)","(8.6820917, 50.1106444)"
4,Leipzig,13,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
4,Leipzig,17,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
4,Leipzig,18,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
4,Leipzig,22,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
4,Leipzig,26,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
4,Leipzig,29,Bremen,"(12.3747329, 51.3406321)","(8.8071646, 53.0758196)"
4,Leipzig,39,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
4,Leipzig,43,Hamburg,"(12.3747329, 51.3406321)","(10.000654, 53.550341)"
4,Leipzig,48,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
4,Leipzig,49,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
4,Leipzig,50,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
4,Leipzig,51,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
4,Leipzig,54,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
4,Leipzig,58,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
4,Leipzig,68,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
4,Leipzig,80,Frankfurt,"(12.3747329, 51.3406321)","(8.6820917, 50.1106444)"
4,Leipzig,84,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
4,Leipzig,87,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
4,Leipzig,96,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
5,Leipzig,9,Frankfurt,"(12.3747329, 51.3406321)","(8.6820917, 50.1106444)"
5,Leipzig,10,Bremen,"(12.3747329, 51.3406321)","(8.8071646, 53.0758196)"
5,Leipzig,11,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
5,Leipzig,13,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
5,Leipzig,14,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
5,Leipzig,15,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
5,Leipzig,16,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
5,Leipzig,17,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
5,Leipzig,19,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
5,Leipzig,20,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
5,Leipzig,21,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
5,Leipzig,22,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
5,Leipzig,24,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
5,Leipzig,25,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
5,Leipzig,26,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
5,Leipzig,28,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
5,Leipzig,30,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
5,Leipzig,31,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
5,Leipzig,33,Hamburg,"(12.3747329, 51.3406321)","(10.000654, 53.550341)"
5,Leipzig,38,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
5,Leipzig,43,Hamburg,"(12.3747329, 51.3406321)","(10.000654, 53.550341)"
5,Leipzig,45,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
5,Leipzig,47,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
5,Leipzig,49,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
5,Leipzig,55,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
5,Leipzig,59,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
5,Leipzig,62,Cologne,"(12.3747329, 51.3406321)","(6.959974, 50.938361)"
5,Leipzig,66,Cologne,"(12.3747329, 51.3406321)","(6.959974, 50.938361)"
5,Leipzig,71,Frankfurt,"(12.3747329, 51.3406321)","(8.6820917, 50.1106444)"
5,Leipzig,74,Cologne,"(12.3747329, 51.3406321)","(6.959974, 50.938361)"
5,Leipzig,75,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
5,Leipzig,93,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
5,Leipzig,95,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
5,Leipzig,97,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
6,Frankfurt,9,Frankfurt,"(8.6820917, 50.1106444)","(8.6820917, 50.1106444)"
6,Frankfurt,10,Bremen,"(8.6820917, 50.1106444)","(8.8071646, 53.0758196)"
6,Frankfurt,12,Frankfurt,"(8.6820917, 50.1106444)","(8.6820917, 50.1106444)"
6,Frankfurt,13,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
6,Frankfurt,14,Dresden,"(8.6820917, 50.1106444)","(13.7381437, 51.0493286)"
6,Frankfurt,15,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
6,Frankfurt,18,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
6,Frankfurt,19,Berlin,"(8.6820917, 50.1106444)","(13.3888599, 52.5170365)"
6,Frankfurt,26,Dresden,"(8.6820917, 50.1106444)","(13.7381437, 51.0493286)"
6,Frankfurt,32,Frankfurt,"(8.6820917, 50.1106444)","(8.6820917, 50.1106444)"
6,Frankfurt,34,Berlin,"(8.6820917, 50.1106444)","(13.3888599, 52.5170365)"
6,Frankfurt,37,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
6,Frankfurt,38,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
6,Frankfurt,41,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
6,Frankfurt,43,Hamburg,"(8.6820917, 50.1106444)","(10.000654, 53.550341)"
6,Frankfurt,46,Dresden,"(8.6820917, 50.1106444)","(13.7381437, 51.0493286)"
6,Frankfurt,49,Stuttgart,"(8.6820917, 50.1106444)","(9.1800132, 48.7784485)"
6,Frankfurt,75,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
6,Frankfurt,81,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
6,Frankfurt,93,Stuttgart,"(8.6820917, 50.1106444)","(9.1800132, 48.7784485)"
7,Stuttgart,12,Frankfurt,"(9.1800132, 48.7784485)","(8.6820917, 50.1106444)"
7,Stuttgart,23,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
7,Stuttgart,28,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
7,Stuttgart,39,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
7,Stuttgart,44,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
7,Stuttgart,95,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
8,Leipzig,9,Frankfurt,"(12.3747329, 51.3406321)","(8.6820917, 50.1106444)"
8,Leipzig,10,Bremen,"(12.3747329, 51.3406321)","(8.8071646, 53.0758196)"
8,Leipzig,11,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
8,Leipzig,12,Frankfurt,"(12.3747329, 51.3406321)","(8.6820917, 50.1106444)"
8,Leipzig,13,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
8,Leipzig,22,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
8,Leipzig,26,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
8,Leipzig,27,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
8,Leipzig,31,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
8,Leipzig,68,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
9,Frankfurt,10,Bremen,"(8.6820917, 50.1106444)","(8.8071646, 53.0758196)"
9,Frankfurt,11,Stuttgart,"(8.6820917, 50.1106444)","(9.1800132, 48.7784485)"
9,Frankfurt,12,Frankfurt,"(8.6820917, 50.1106444)","(8.6820917, 50.1106444)"
9,Frankfurt,13,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
9,Frankfurt,14,Dresden,"(8.6820917, 50.1106444)","(13.7381437, 51.0493286)"
9,Frankfurt,15,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
9,Frankfurt,16,Berlin,"(8.6820917, 50.1106444)","(13.3888599, 52.5170365)"
9,Frankfurt,17,Stuttgart,"(8.6820917, 50.1106444)","(9.1800132, 48.7784485)"
9,Frankfurt,19,Berlin,"(8.6820917, 50.1106444)","(13.3888599, 52.5170365)"
9,Frankfurt,20,Berlin,"(8.6820917, 50.1106444)","(13.3888599, 52.5170365)"
9,Frankfurt,21,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
9,Frankfurt,23,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
9,Frankfurt,24,Dresden,"(8.6820917, 50.1106444)","(13.7381437, 51.0493286)"
9,Frankfurt,27,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
9,Frankfurt,29,Bremen,"(8.6820917, 50.1106444)","(8.8071646, 53.0758196)"
9,Frankfurt,30,Dresden,"(8.6820917, 50.1106444)","(13.7381437, 51.0493286)"
9,Frankfurt,32,Frankfurt,"(8.6820917, 50.1106444)","(8.6820917, 50.1106444)"
9,Frankfurt,33,Hamburg,"(8.6820917, 50.1106444)","(10.000654, 53.550341)"
9,Frankfurt,34,Berlin,"(8.6820917, 50.1106444)","(13.3888599, 52.5170365)"
9,Frankfurt,35,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
9,Frankfurt,38,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
9,Frankfurt,39,Dresden,"(8.6820917, 50.1106444)","(13.7381437, 51.0493286)"
9,Frankfurt,40,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
9,Frankfurt,42,Hamburg,"(8.6820917, 50.1106444)","(10.000654, 53.550341)"
9,Frankfurt,43,Hamburg,"(8.6820917, 50.1106444)","(10.000654, 53.550341)"
9,Frankfurt,45,Dresden,"(8.6820917, 50.1106444)","(13.7381437, 51.0493286)"
9,Frankfurt,46,Dresden,"(8.6820917, 50.1106444)","(13.7381437, 51.0493286)"
9,Frankfurt,49,Stuttgart,"(8.6820917, 50.1106444)","(9.1800132, 48.7784485)"
9,Frankfurt,50,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
9,Frankfurt,52,Berlin,"(8.6820917, 50.1106444)","(13.3888599, 52.5170365)"
9,Frankfurt,53,Frankfurt,"(8.6820917, 50.1106444)","(8.6820917, 50.1106444)"
9,Frankfurt,56,Bremen,"(8.6820917, 50.1106444)","(8.8071646, 53.0758196)"
9,Frankfurt,57,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
9,Frankfurt,59,Dresden,"(8.6820917, 50.1106444)","(13.7381437, 51.0493286)"
9,Frankfurt,62,Cologne,"(8.6820917, 50.1106444)","(6.959974, 50.938361)"
9,Frankfurt,65,Cologne,"(8.6820917, 50.1106444)","(6.959974, 50.938361)"
9,Frankfurt,66,Cologne,"(8.6820917, 50.1106444)","(6.959974, 50.938361)"
9,Frankfurt,67,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
9,Frankfurt,74,Cologne,"(8.6820917, 50.1106444)","(6.959974, 50.938361)"
9,Frankfurt,75,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
9,Frankfurt,81,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
9,Frankfurt,85,Cologne,"(8.6820917, 50.1106444)","(6.959974, 50.938361)"
9,Frankfurt,88,Hanover,"(8.6820917, 50.1106444)","(9.7385532, 52.3744779)"
9,Frankfurt,89,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
9,Frankfurt,94,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
10,Bremen,11,Stuttgart,"(8.8071646, 53.0758196)","(9.1800132, 48.7784485)"
10,Bremen,12,Frankfurt,"(8.8071646, 53.0758196)","(8.6820917, 50.1106444)"
10,Bremen,13,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
10,Bremen,14,Dresden,"(8.8071646, 53.0758196)","(13.7381437, 51.0493286)"
10,Bremen,15,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
10,Bremen,16,Berlin,"(8.8071646, 53.0758196)","(13.3888599, 52.5170365)"
10,Bremen,17,Stuttgart,"(8.8071646, 53.0758196)","(9.1800132, 48.7784485)"
10,Bremen,18,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
10,Bremen,20,Berlin,"(8.8071646, 53.0758196)","(13.3888599, 52.5170365)"
10,Bremen,21,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
10,Bremen,22,Stuttgart,"(8.8071646, 53.0758196)","(9.1800132, 48.7784485)"
10,Bremen,24,Dresden,"(8.8071646, 53.0758196)","(13.7381437, 51.0493286)"
10,Bremen,25,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
10,Bremen,33,Hamburg,"(8.8071646, 53.0758196)","(10.000654, 53.550341)"
10,Bremen,35,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
10,Bremen,37,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
10,Bremen,40,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
10,Bremen,44,Stuttgart,"(8.8071646, 53.0758196)","(9.1800132, 48.7784485)"
10,Bremen,52,Berlin,"(8.8071646, 53.0758196)","(13.3888599, 52.5170365)"
10,Bremen,57,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
10,Bremen,58,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
10,Bremen,64,Hamburg,"(8.8071646, 53.0758196)","(10.000654, 53.550341)"
10,Bremen,72,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
10,Bremen,73,Berlin,"(8.8071646, 53.0758196)","(13.3888599, 52.5170365)"
10,Bremen,77,Dresden,"(8.8071646, 53.0758196)","(13.7381437, 51.0493286)"
10,Bremen,84,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
10,Bremen,89,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
10,Bremen,90,Dresden,"(8.8071646, 53.0758196)","(13.7381437, 51.0493286)"
10,Bremen,95,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
10,Bremen,99,Dresden,"(8.8071646, 53.0758196)","(13.7381437, 51.0493286)"
11,Stuttgart,12,Frankfurt,"(9.1800132, 48.7784485)","(8.6820917, 50.1106444)"
11,Stuttgart,15,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
11,Stuttgart,16,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
11,Stuttgart,19,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
11,Stuttgart,20,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
11,Stuttgart,23,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
11,Stuttgart,24,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
11,Stuttgart,25,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
11,Stuttgart,28,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
11,Stuttgart,29,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
11,Stuttgart,30,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
11,Stuttgart,32,Frankfurt,"(9.1800132, 48.7784485)","(8.6820917, 50.1106444)"
11,Stuttgart,42,Hamburg,"(9.1800132, 48.7784485)","(10.000654, 53.550341)"
11,Stuttgart,47,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
11,Stuttgart,49,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
11,Stuttgart,50,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
11,Stuttgart,52,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
11,Stuttgart,61,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
11,Stuttgart,62,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
11,Stuttgart,63,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
11,Stuttgart,71,Frankfurt,"(9.1800132, 48.7784485)","(8.6820917, 50.1106444)"
11,Stuttgart,86,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
11,Stuttgart,90,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
11,Stuttgart,91,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
11,Stuttgart,92,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
11,Stuttgart,98,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
12,Frankfurt,13,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
12,Frankfurt,14,Dresden,"(8.6820917, 50.1106444)","(13.7381437, 51.0493286)"
12,Frankfurt,15,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
12,Frankfurt,17,Stuttgart,"(8.6820917, 50.1106444)","(9.1800132, 48.7784485)"
12,Frankfurt,18,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
12,Frankfurt,19,Berlin,"(8.6820917, 50.1106444)","(13.3888599, 52.5170365)"
12,Frankfurt,21,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
12,Frankfurt,23,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
12,Frankfurt,27,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
12,Frankfurt,30,Dresden,"(8.6820917, 50.1106444)","(13.7381437, 51.0493286)"
12,Frankfurt,35,Leipzig,"(8.6820917, 50.1106444)","(12.3747329, 51.3406321)"
12,Frankfurt,43,Hamburg,"(8.6820917, 50.1106444)","(10.000654, 53.550341)"
12,Frankfurt,47,Dresden,"(8.6820917, 50.1106444)","(13.7381437, 51.0493286)"
12,Frankfurt,53,Frankfurt,"(8.6820917, 50.1106444)","(8.6820917, 50.1106444)"
12,Frankfurt,62,Cologne,"(8.6820917, 50.1106444)","(6.959974, 50.938361)"
12,Frankfurt,79,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
12,Frankfurt,91,Dresden,"(8.6820917, 50.1106444)","(13.7381437, 51.0493286)"
