source,source_location,target,target_location,source_coordinates,target_coordinates
1,Hanover,54,Frankfurt,"(9.7385532, 52.3744779)","(8.6820917, 50.1106444)"
1,Hanover,55,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
1,Hanover,57,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
1,Hanover,65,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
1,Hanover,69,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
1,Hanover,77,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
2,Munich,10,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
2,Munich,11,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
2,Munich,13,Bremen,"(11.5753822, 48.1371079)","(8.8071646, 53.0758196)"
2,Munich,14,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
2,Munich,15,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
2,Munich,16,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
2,Munich,17,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
2,Munich,18,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
2,Munich,19,Cologne,"(11.5753822, 48.1371079)","(6.959974, 50.938361)"
2,Munich,22,Berlin,"(11.5753822, 48.1371079)","(13.3888599, 52.5170365)"
2,Munich,26,Bremen,"(11.5753822, 48.1371079)","(8.8071646, 53.0758196)"
2,Munich,28,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
2,Munich,29,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
2,Munich,43,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
2,Munich,44,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
2,Munich,45,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
2,Munich,47,Berlin,"(11.5753822, 48.1371079)","(13.3888599, 52.5170365)"
2,Munich,55,Berlin,"(11.5753822, 48.1371079)","(13.3888599, 52.5170365)"
2,Munich,70,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
2,Munich,74,Hamburg,"(11.5753822, 48.1371079)","(10.000654, 53.550341)"
2,Munich,77,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
2,Munich,80,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
2,Munich,84,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
2,Munich,97,Cologne,"(11.5753822, 48.1371079)","(6.959974, 50.938361)"
3,Munich,10,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
3,Munich,12,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
3,Munich,13,Bremen,"(11.5753822, 48.1371079)","(8.8071646, 53.0758196)"
3,Munich,15,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
3,Munich,18,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
3,Munich,20,Berlin,"(11.5753822, 48.1371079)","(13.3888599, 52.5170365)"
3,Munich,25,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
3,Munich,30,Cologne,"(11.5753822, 48.1371079)","(6.959974, 50.938361)"
3,Munich,34,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
3,Munich,35,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
3,Munich,36,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
3,Munich,44,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
3,Munich,45,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
3,Munich,48,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
3,Munich,57,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
3,Munich,61,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
3,Munich,64,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
3,Munich,74,Hamburg,"(11.5753822, 48.1371079)","(10.000654, 53.550341)"
3,Munich,81,Frankfurt,"(11.5753822, 48.1371079)","(8.6820917, 50.1106444)"
3,Munich,88,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
4,Hamburg,12,Hanover,"(10.000654, 53.550341)","(9.7385532, 52.3744779)"
4,Hamburg,13,Bremen,"(10.000654, 53.550341)","(8.8071646, 53.0758196)"
4,Hamburg,21,Hamburg,"(10.000654, 53.550341)","(10.000654, 53.550341)"
4,Hamburg,25,Dresden,"(10.000654, 53.550341)","(13.7381437, 51.0493286)"
4,Hamburg,30,Cologne,"(10.000654, 53.550341)","(6.959974, 50.938361)"
4,Hamburg,33,Munich,"(10.000654, 53.550341)","(11.5753822, 48.1371079)"
5,Stuttgart,10,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
5,Stuttgart,11,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
5,Stuttgart,15,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
5,Stuttgart,16,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
5,Stuttgart,23,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
5,Stuttgart,25,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
5,Stuttgart,27,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
5,Stuttgart,39,Frankfurt,"(9.1800132, 48.7784485)","(8.6820917, 50.1106444)"
5,Stuttgart,40,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
5,Stuttgart,49,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
5,Stuttgart,73,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
5,Stuttgart,86,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
5,Stuttgart,91,Frankfurt,"(9.1800132, 48.7784485)","(8.6820917, 50.1106444)"
5,Stuttgart,99,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
6,Bremen,10,Dresden,"(8.8071646, 53.0758196)","(13.7381437, 51.0493286)"
6,Bremen,11,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
6,Bremen,14,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
6,Bremen,16,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
6,Bremen,18,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
6,Bremen,19,Cologne,"(8.8071646, 53.0758196)","(6.959974, 50.938361)"
6,Bremen,20,Berlin,"(8.8071646, 53.0758196)","(13.3888599, 52.5170365)"
6,Bremen,23,Berlin,"(8.8071646, 53.0758196)","(13.3888599, 52.5170365)"
6,Bremen,24,Stuttgart,"(8.8071646, 53.0758196)","(9.1800132, 48.7784485)"
6,Bremen,25,Dresden,"(8.8071646, 53.0758196)","(13.7381437, 51.0493286)"
6,Bremen,26,Bremen,"(8.8071646, 53.0758196)","(8.8071646, 53.0758196)"
6,Bremen,31,Cologne,"(8.8071646, 53.0758196)","(6.959974, 50.938361)"
6,Bremen,36,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
6,Bremen,37,Stuttgart,"(8.8071646, 53.0758196)","(9.1800132, 48.7784485)"
6,Bremen,41,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
6,Bremen,48,Stuttgart,"(8.8071646, 53.0758196)","(9.1800132, 48.7784485)"
6,Bremen,50,Hanover,"(8.8071646, 53.0758196)","(9.7385532, 52.3744779)"
6,Bremen,51,Bremen,"(8.8071646, 53.0758196)","(8.8071646, 53.0758196)"
6,Bremen,52,Dresden,"(8.8071646, 53.0758196)","(13.7381437, 51.0493286)"
6,Bremen,56,Berlin,"(8.8071646, 53.0758196)","(13.3888599, 52.5170365)"
6,Bremen,58,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
6,Bremen,65,Stuttgart,"(8.8071646, 53.0758196)","(9.1800132, 48.7784485)"
6,Bremen,67,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
6,Bremen,80,Leipzig,"(8.8071646, 53.0758196)","(12.3747329, 51.3406321)"
6,Bremen,81,Frankfurt,"(8.8071646, 53.0758196)","(8.6820917, 50.1106444)"
6,Bremen,87,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
6,Bremen,92,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
6,Bremen,95,Munich,"(8.8071646, 53.0758196)","(11.5753822, 48.1371079)"
7,Stuttgart,10,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
7,Stuttgart,11,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
7,Stuttgart,12,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
7,Stuttgart,13,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
7,Stuttgart,14,Leipzig,"(9.1800132, 48.7784485)","(12.3747329, 51.3406321)"
7,Stuttgart,15,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
7,Stuttgart,19,Cologne,"(9.1800132, 48.7784485)","(6.959974, 50.938361)"
7,Stuttgart,23,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
7,Stuttgart,24,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
7,Stuttgart,26,Bremen,"(9.1800132, 48.7784485)","(8.8071646, 53.0758196)"
7,Stuttgart,27,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
7,Stuttgart,36,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
7,Stuttgart,37,Stuttgart,"(9.1800132, 48.7784485)","(9.1800132, 48.7784485)"
7,Stuttgart,41,Hanover,"(9.1800132, 48.7784485)","(9.7385532, 52.3744779)"
7,Stuttgart,46,Munich,"(9.1800132, 48.7784485)","(11.5753822, 48.1371079)"
7,Stuttgart,53,Frankfurt,"(9.1800132, 48.7784485)","(8.6820917, 50.1106444)"
7,Stuttgart,54,Frankfurt,"(9.1800132, 48.7784485)","(8.6820917, 50.1106444)"
7,Stuttgart,56,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
7,Stuttgart,79,Dresden,"(9.1800132, 48.7784485)","(13.7381437, 51.0493286)"
7,Stuttgart,86,Berlin,"(9.1800132, 48.7784485)","(13.3888599, 52.5170365)"
8,Dresden,10,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
8,Dresden,11,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
8,Dresden,12,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
8,Dresden,13,Bremen,"(13.7381437, 51.0493286)","(8.8071646, 53.0758196)"
8,Dresden,14,Leipzig,"(13.7381437, 51.0493286)","(12.3747329, 51.3406321)"
8,Dresden,17,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
8,Dresden,19,Cologne,"(13.7381437, 51.0493286)","(6.959974, 50.938361)"
8,Dresden,24,Stuttgart,"(13.7381437, 51.0493286)","(9.1800132, 48.7784485)"
8,Dresden,32,Leipzig,"(13.7381437, 51.0493286)","(12.3747329, 51.3406321)"
8,Dresden,33,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
8,Dresden,40,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
8,Dresden,56,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
8,Dresden,58,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
8,Dresden,59,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
8,Dresden,62,Cologne,"(13.7381437, 51.0493286)","(6.959974, 50.938361)"
8,Dresden,72,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
8,Dresden,74,Hamburg,"(13.7381437, 51.0493286)","(10.000654, 53.550341)"
8,Dresden,92,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
8,Dresden,94,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
9,Berlin,10,Dresden,"(13.3888599, 52.5170365)","(13.7381437, 51.0493286)"
9,Berlin,11,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
9,Berlin,12,Hanover,"(13.3888599, 52.5170365)","(9.7385532, 52.3744779)"
9,Berlin,13,Bremen,"(13.3888599, 52.5170365)","(8.8071646, 53.0758196)"
9,Berlin,14,Leipzig,"(13.3888599, 52.5170365)","(12.3747329, 51.3406321)"
9,Berlin,19,Cologne,"(13.3888599, 52.5170365)","(6.959974, 50.938361)"
9,Berlin,22,Berlin,"(13.3888599, 52.5170365)","(13.3888599, 52.5170365)"
9,Berlin,29,Stuttgart,"(13.3888599, 52.5170365)","(9.1800132, 48.7784485)"
9,Berlin,32,Leipzig,"(13.3888599, 52.5170365)","(12.3747329, 51.3406321)"
9,Berlin,35,Leipzig,"(13.3888599, 52.5170365)","(12.3747329, 51.3406321)"
9,Berlin,37,Stuttgart,"(13.3888599, 52.5170365)","(9.1800132, 48.7784485)"
9,Berlin,41,Hanover,"(13.3888599, 52.5170365)","(9.7385532, 52.3744779)"
9,Berlin,58,Munich,"(13.3888599, 52.5170365)","(11.5753822, 48.1371079)"
9,Berlin,63,Bremen,"(13.3888599, 52.5170365)","(8.8071646, 53.0758196)"
9,Berlin,79,Dresden,"(13.3888599, 52.5170365)","(13.7381437, 51.0493286)"
9,Berlin,88,Leipzig,"(13.3888599, 52.5170365)","(12.3747329, 51.3406321)"
10,Dresden,11,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
10,Dresden,12,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
10,Dresden,13,Bremen,"(13.7381437, 51.0493286)","(8.8071646, 53.0758196)"
10,Dresden,14,Leipzig,"(13.7381437, 51.0493286)","(12.3747329, 51.3406321)"
10,Dresden,15,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
10,Dresden,16,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
10,Dresden,17,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
10,Dresden,19,Cologne,"(13.7381437, 51.0493286)","(6.959974, 50.938361)"
10,Dresden,20,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
10,Dresden,21,Hamburg,"(13.7381437, 51.0493286)","(10.000654, 53.550341)"
10,Dresden,23,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
10,Dresden,24,Stuttgart,"(13.7381437, 51.0493286)","(9.1800132, 48.7784485)"
10,Dresden,26,Bremen,"(13.7381437, 51.0493286)","(8.8071646, 53.0758196)"
10,Dresden,27,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
10,Dresden,29,Stuttgart,"(13.7381437, 51.0493286)","(9.1800132, 48.7784485)"
10,Dresden,30,Cologne,"(13.7381437, 51.0493286)","(6.959974, 50.938361)"
10,Dresden,32,Leipzig,"(13.7381437, 51.0493286)","(12.3747329, 51.3406321)"
10,Dresden,33,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
10,Dresden,34,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
10,Dresden,44,Stuttgart,"(13.7381437, 51.0493286)","(9.1800132, 48.7784485)"
10,Dresden,46,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
10,Dresden,48,Stuttgart,"(13.7381437, 51.0493286)","(9.1800132, 48.7784485)"
10,Dresden,51,Bremen,"(13.7381437, 51.0493286)","(8.8071646, 53.0758196)"
10,Dresden,56,Berlin,"(13.7381437, 51.0493286)","(13.3888599, 52.5170365)"
10,Dresden,57,Leipzig,"(13.7381437, 51.0493286)","(12.3747329, 51.3406321)"
10,Dresden,58,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
10,Dresden,61,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
10,Dresden,63,Bremen,"(13.7381437, 51.0493286)","(8.8071646, 53.0758196)"
10,Dresden,64,Stuttgart,"(13.7381437, 51.0493286)","(9.1800132, 48.7784485)"
10,Dresden,72,Dresden,"(13.7381437, 51.0493286)","(13.7381437, 51.0493286)"
10,Dresden,73,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
10,Dresden,74,Hamburg,"(13.7381437, 51.0493286)","(10.000654, 53.550341)"
10,Dresden,75,Bremen,"(13.7381437, 51.0493286)","(8.8071646, 53.0758196)"
10,Dresden,77,Stuttgart,"(13.7381437, 51.0493286)","(9.1800132, 48.7784485)"
10,Dresden,84,Stuttgart,"(13.7381437, 51.0493286)","(9.1800132, 48.7784485)"
10,Dresden,87,Munich,"(13.7381437, 51.0493286)","(11.5753822, 48.1371079)"
10,Dresden,93,Hanover,"(13.7381437, 51.0493286)","(9.7385532, 52.3744779)"
11,Munich,12,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
11,Munich,13,Bremen,"(11.5753822, 48.1371079)","(8.8071646, 53.0758196)"
11,Munich,14,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
11,Munich,16,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
11,Munich,17,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
11,Munich,18,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
11,Munich,19,Cologne,"(11.5753822, 48.1371079)","(6.959974, 50.938361)"
11,Munich,21,Hamburg,"(11.5753822, 48.1371079)","(10.000654, 53.550341)"
11,Munich,22,Berlin,"(11.5753822, 48.1371079)","(13.3888599, 52.5170365)"
11,Munich,26,Bremen,"(11.5753822, 48.1371079)","(8.8071646, 53.0758196)"
11,Munich,28,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
11,Munich,30,Cologne,"(11.5753822, 48.1371079)","(6.959974, 50.938361)"
11,Munich,32,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
11,Munich,33,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
11,Munich,34,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
11,Munich,38,Berlin,"(11.5753822, 48.1371079)","(13.3888599, 52.5170365)"
11,Munich,40,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
11,Munich,42,Bremen,"(11.5753822, 48.1371079)","(8.8071646, 53.0758196)"
11,Munich,43,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
11,Munich,47,Berlin,"(11.5753822, 48.1371079)","(13.3888599, 52.5170365)"
11,Munich,48,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
11,Munich,49,Berlin,"(11.5753822, 48.1371079)","(13.3888599, 52.5170365)"
11,Munich,50,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
11,Munich,51,Bremen,"(11.5753822, 48.1371079)","(8.8071646, 53.0758196)"
11,Munich,52,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
11,Munich,53,Frankfurt,"(11.5753822, 48.1371079)","(8.6820917, 50.1106444)"
11,Munich,55,Berlin,"(11.5753822, 48.1371079)","(13.3888599, 52.5170365)"
11,Munich,61,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
11,Munich,64,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
11,Munich,65,Stuttgart,"(11.5753822, 48.1371079)","(9.1800132, 48.7784485)"
11,Munich,66,Frankfurt,"(11.5753822, 48.1371079)","(8.6820917, 50.1106444)"
11,Munich,69,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
11,Munich,70,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
11,Munich,71,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
11,Munich,72,Dresden,"(11.5753822, 48.1371079)","(13.7381437, 51.0493286)"
11,Munich,76,Berlin,"(11.5753822, 48.1371079)","(13.3888599, 52.5170365)"
11,Munich,80,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
11,Munich,83,Frankfurt,"(11.5753822, 48.1371079)","(8.6820917, 50.1106444)"
11,Munich,86,Berlin,"(11.5753822, 48.1371079)","(13.3888599, 52.5170365)"
11,Munich,90,Munich,"(11.5753822, 48.1371079)","(11.5753822, 48.1371079)"
11,Munich,93,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
11,Munich,94,Hanover,"(11.5753822, 48.1371079)","(9.7385532, 52.3744779)"
11,Munich,97,Cologne,"(11.5753822, 48.1371079)","(6.959974, 50.938361)"
11,Munich,99,Leipzig,"(11.5753822, 48.1371079)","(12.3747329, 51.3406321)"
12,Hanover,13,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
12,Hanover,14,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
12,Hanover,15,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
12,Hanover,16,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
12,Hanover,17,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
12,Hanover,20,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
12,Hanover,21,Hamburg,"(9.7385532, 52.3744779)","(10.000654, 53.550341)"
12,Hanover,22,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
12,Hanover,23,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
12,Hanover,24,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
12,Hanover,25,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
12,Hanover,27,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
12,Hanover,30,Cologne,"(9.7385532, 52.3744779)","(6.959974, 50.938361)"
12,Hanover,33,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
12,Hanover,34,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
12,Hanover,37,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
12,Hanover,38,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
12,Hanover,39,Frankfurt,"(9.7385532, 52.3744779)","(8.6820917, 50.1106444)"
12,Hanover,40,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
12,Hanover,41,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
12,Hanover,42,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
12,Hanover,46,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
12,Hanover,49,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
12,Hanover,51,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
12,Hanover,53,Frankfurt,"(9.7385532, 52.3744779)","(8.6820917, 50.1106444)"
