Con,date,year,AgtId,From Node (Full Name),From Node (Short Name),PP,From Node Type,From Node Sub-Type,agt_description,signatory_id,Edge,actor_id,actor_id_type,To Node Name,actor_detail,actor_type,To Node Type,To Node Sub-Type,short_actor_name,country_based,isco3c_actor_based,actor_additional_info,PAX_Hyperlink,PDF_Hyperlink,location,location_address
Kosovo/Serbia/Yugoslavia (former),1999-06-10,1999,5,UN Security Council Resolution 1244 ,"Framework-substantive, partial, June 1999",Kosovo process,Peace Agreement,"Framework-substantive, partial",This resolution authorises the deployment of an international civilian and military presence that would provide an international transitional administration and security presence that would oversee the return of refugees and the withdrawal of military forces from Kosovo. The resolution also states that the international civilian presences will facilitate a political process to determine the future status of Kosovo.,23,party,18,CON_18,United Kingdom,,CON,Entity,Country/State,UKG,United Kingdom of Great Britain and Northern Ireland,GBR,,https://www.peaceagreements.org/view/5,https://www.peaceagreements.org/viewmasterdocument/5,POINT (-3.2765753 54.7023545),"United Kingdom, United Kingdom"
Kosovo/Serbia/Yugoslavia (former),1999-06-10,1999,5,UN Security Council Resolution 1244 ,"Framework-substantive, partial, June 1999",Kosovo process,Peace Agreement,"Framework-substantive, partial",This resolution authorises the deployment of an international civilian and military presence that would provide an international transitional administration and security presence that would oversee the return of refugees and the withdrawal of military forces from Kosovo. The resolution also states that the international civilian presences will facilitate a political process to determine the future status of Kosovo.,22,party,19,CON_19,China,,CON,Entity,Country/State,CHN,China,CHN,,https://www.peaceagreements.org/view/5,https://www.peaceagreements.org/viewmasterdocument/5,POINT (104.999927 35.000074),"中国, 中国"
Kosovo/Serbia/Yugoslavia (former),1999-06-10,1999,5,UN Security Council Resolution 1244 ,"Framework-substantive, partial, June 1999",Kosovo process,Peace Agreement,"Framework-substantive, partial",This resolution authorises the deployment of an international civilian and military presence that would provide an international transitional administration and security presence that would oversee the return of refugees and the withdrawal of military forces from Kosovo. The resolution also states that the international civilian presences will facilitate a political process to determine the future status of Kosovo.,21,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/5,https://www.peaceagreements.org/viewmasterdocument/5,POINT (97.7453061 64.6863136),"Россия, Россия"
Kosovo/Serbia/Yugoslavia (former),1999-06-10,1999,5,UN Security Council Resolution 1244 ,"Framework-substantive, partial, June 1999",Kosovo process,Peace Agreement,"Framework-substantive, partial",This resolution authorises the deployment of an international civilian and military presence that would provide an international transitional administration and security presence that would oversee the return of refugees and the withdrawal of military forces from Kosovo. The resolution also states that the international civilian presences will facilitate a political process to determine the future status of Kosovo.,20,party,3,CON_3,United States,,CON,Entity,Country/State,USA,United States of America,USA,,https://www.peaceagreements.org/view/5,https://www.peaceagreements.org/viewmasterdocument/5,POINT (-100.445882 39.7837304),"United States of America, United States"
Kosovo/Serbia/Yugoslavia (former),1999-06-10,1999,5,UN Security Council Resolution 1244 ,"Framework-substantive, partial, June 1999",Kosovo process,Peace Agreement,"Framework-substantive, partial",This resolution authorises the deployment of an international civilian and military presence that would provide an international transitional administration and security presence that would oversee the return of refugees and the withdrawal of military forces from Kosovo. The resolution also states that the international civilian presences will facilitate a political process to determine the future status of Kosovo.,35,party,8,IGO_8,United Nations,UN Security Council,IGO,Entity,IGO,UNSC,,,"UN Security Council (UNSC) is an IGO, with affiliations to Global Defense / Security IGOs (United Nations). They are also referred to as Un Security Council || United Nations Security Council || UNSC || U.N. Security Council",https://www.peaceagreements.org/view/5,https://www.peaceagreements.org/viewmasterdocument/5,POINT (-73.96727182919946 40.750214150000005),"United Nations, New York, New York, United States"
Kosovo/Serbia/Yugoslavia (former),1999-06-10,1999,5,UN Security Council Resolution 1244 ,"Framework-substantive, partial, June 1999",Kosovo process,Peace Agreement,"Framework-substantive, partial",This resolution authorises the deployment of an international civilian and military presence that would provide an international transitional administration and security presence that would oversee the return of refugees and the withdrawal of military forces from Kosovo. The resolution also states that the international civilian presences will facilitate a political process to determine the future status of Kosovo.,25,party,21,CON_21,Gabon,,CON,Entity,Country/State,GAB,Gabon,GAB,,https://www.peaceagreements.org/view/5,https://www.peaceagreements.org/viewmasterdocument/5,POINT (11.6899699 -0.8999695),"Gabon, Gabon"
Kosovo/Serbia/Yugoslavia (former),1999-06-03,1999,6,Kosovo Peace Plan,"Pre-negotiation, June 1999",Kosovo process,Peace Agreement,Pre-negotiation,"The plan outlines areas on which agreement should be reached including: the deployment of international civilian and security presence; establishment of an interim administration under which the people of Kosovo would enjoy substantial autonomy within the FRY; return of all refugees and displaced persons under UNHCR supervision, and undisturbed access for humanitarian organisations. It also provides for withdraw of FRY armed personnel, with conditions for limited return. ",36,party,22,CON_22,Yugoslavia,,CON,Entity,Country/State,YUG,,YUG,,https://www.peaceagreements.org/view/6,https://www.peaceagreements.org/viewmasterdocument/6,POINT (-68.241578 -16.1479939),"Pico Yugoslavia, Bolivia"
Kosovo/Serbia/Yugoslavia (former),1999-06-03,1999,6,Kosovo Peace Plan,"Pre-negotiation, June 1999",Kosovo process,Peace Agreement,Pre-negotiation,"The plan outlines areas on which agreement should be reached including: the deployment of international civilian and security presence; establishment of an interim administration under which the people of Kosovo would enjoy substantial autonomy within the FRY; return of all refugees and displaced persons under UNHCR supervision, and undisturbed access for humanitarian organisations. It also provides for withdraw of FRY armed personnel, with conditions for limited return. ",38,third party,5,IGO_5,European Union,,IGO,Entity,IGO,EU,,,"European Union (EU) is an IGO, with affiliations to Regional Diplomatic IGOs (International Government Organizations). They are also referred to as EU || The European Union || European Union",https://www.peaceagreements.org/view/6,https://www.peaceagreements.org/viewmasterdocument/6,POINT (6.141067462697978 49.62080075),"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg"
Kosovo/Serbia/Yugoslavia (former),1999-06-03,1999,6,Kosovo Peace Plan,"Pre-negotiation, June 1999",Kosovo process,Peace Agreement,Pre-negotiation,"The plan outlines areas on which agreement should be reached including: the deployment of international civilian and security presence; establishment of an interim administration under which the people of Kosovo would enjoy substantial autonomy within the FRY; return of all refugees and displaced persons under UNHCR supervision, and undisturbed access for humanitarian organisations. It also provides for withdraw of FRY armed personnel, with conditions for limited return. ",40,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/6,https://www.peaceagreements.org/viewmasterdocument/6,POINT (97.7453061 64.6863136),"Россия, Россия"
Georgia/Russia/Abkhazia,1992-09-03,1992,10,Final Document of the Moscow Meeting (Moscow Ceasefire),"Ceasefire, September 1992",Abkhazia peace process,Peace Agreement,Ceasefire,"Parties agreed to a ceasefire and affirmed territorial integrity of Georgia.  Provided for establishment of a monitoring and inspection commission; an agreed level of armed forces, exchange of detainees, hostages and prisoners and prohibition and prevention of all terrorist acts or taking of hostages.  Also made provision for removal of obstacles to free movement; creation of conditions for return of refugees and steps to search for those who have disappeared, as well as steps to rehabilitate the area and to ensure availability of humanitarian assistance.  Reaffirmed need to respect human rights and rights of national minorities, to prevent discrimination, and to hold free and democratic elections.  Parties also agreed to assist legitimate authorities in Abkhazia to resume their normal functions and appealed for fact-finding missions and observers.",75,party,45,ENT_45,Abkhazia,,ENT,Entity,Entity,Abkhazia,Georgia,GEO,,https://www.peaceagreements.org/view/10,https://www.peaceagreements.org/viewmasterdocument/10,POINT (41.2299786 43.1500226),"Аҧсны - Абхазия, საქართველო"
Georgia/Russia/Abkhazia,1992-09-03,1992,10,Final Document of the Moscow Meeting (Moscow Ceasefire),"Ceasefire, September 1992",Abkhazia peace process,Peace Agreement,Ceasefire,"Parties agreed to a ceasefire and affirmed territorial integrity of Georgia.  Provided for establishment of a monitoring and inspection commission; an agreed level of armed forces, exchange of detainees, hostages and prisoners and prohibition and prevention of all terrorist acts or taking of hostages.  Also made provision for removal of obstacles to free movement; creation of conditions for return of refugees and steps to search for those who have disappeared, as well as steps to rehabilitate the area and to ensure availability of humanitarian assistance.  Reaffirmed need to respect human rights and rights of national minorities, to prevent discrimination, and to hold free and democratic elections.  Parties also agreed to assist legitimate authorities in Abkhazia to resume their normal functions and appealed for fact-finding missions and observers.",77,third party,45,ENT_45,Abkhazia,,ENT,Entity,Entity,Abkhazia,Georgia,GEO,,https://www.peaceagreements.org/view/10,https://www.peaceagreements.org/viewmasterdocument/10,POINT (41.2299786 43.1500226),"Аҧсны - Абхазия, საქართველო"
Georgia/Russia/Abkhazia,1992-09-03,1992,10,Final Document of the Moscow Meeting (Moscow Ceasefire),"Ceasefire, September 1992",Abkhazia peace process,Peace Agreement,Ceasefire,"Parties agreed to a ceasefire and affirmed territorial integrity of Georgia.  Provided for establishment of a monitoring and inspection commission; an agreed level of armed forces, exchange of detainees, hostages and prisoners and prohibition and prevention of all terrorist acts or taking of hostages.  Also made provision for removal of obstacles to free movement; creation of conditions for return of refugees and steps to search for those who have disappeared, as well as steps to rehabilitate the area and to ensure availability of humanitarian assistance.  Reaffirmed need to respect human rights and rights of national minorities, to prevent discrimination, and to hold free and democratic elections.  Parties also agreed to assist legitimate authorities in Abkhazia to resume their normal functions and appealed for fact-finding missions and observers.",74,party,46,CON_46,Georgia,,CON,Entity,Country/State,GRG,Georgia,GEO,,https://www.peaceagreements.org/view/10,https://www.peaceagreements.org/viewmasterdocument/10,POINT (-83.1137366 32.3293809),"Georgia, United States"
Georgia/Russia/Abkhazia,1992-09-03,1992,10,Final Document of the Moscow Meeting (Moscow Ceasefire),"Ceasefire, September 1992",Abkhazia peace process,Peace Agreement,Ceasefire,"Parties agreed to a ceasefire and affirmed territorial integrity of Georgia.  Provided for establishment of a monitoring and inspection commission; an agreed level of armed forces, exchange of detainees, hostages and prisoners and prohibition and prevention of all terrorist acts or taking of hostages.  Also made provision for removal of obstacles to free movement; creation of conditions for return of refugees and steps to search for those who have disappeared, as well as steps to rehabilitate the area and to ensure availability of humanitarian assistance.  Reaffirmed need to respect human rights and rights of national minorities, to prevent discrimination, and to hold free and democratic elections.  Parties also agreed to assist legitimate authorities in Abkhazia to resume their normal functions and appealed for fact-finding missions and observers.",76,third party,47,ENT_47,North Caucasian,,ENT,Entity,Entity,North Caucasian,Russian Federation,RUS,,https://www.peaceagreements.org/view/10,https://www.peaceagreements.org/viewmasterdocument/10,POINT (44.29295180730334 43.710901899999996),"Северо-Кавказский федеральный округ, Россия"
Georgia/Russia/Abkhazia,1992-09-03,1992,10,Final Document of the Moscow Meeting (Moscow Ceasefire),"Ceasefire, September 1992",Abkhazia peace process,Peace Agreement,Ceasefire,"Parties agreed to a ceasefire and affirmed territorial integrity of Georgia.  Provided for establishment of a monitoring and inspection commission; an agreed level of armed forces, exchange of detainees, hostages and prisoners and prohibition and prevention of all terrorist acts or taking of hostages.  Also made provision for removal of obstacles to free movement; creation of conditions for return of refugees and steps to search for those who have disappeared, as well as steps to rehabilitate the area and to ensure availability of humanitarian assistance.  Reaffirmed need to respect human rights and rights of national minorities, to prevent discrimination, and to hold free and democratic elections.  Parties also agreed to assist legitimate authorities in Abkhazia to resume their normal functions and appealed for fact-finding missions and observers.",78,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/10,https://www.peaceagreements.org/viewmasterdocument/10,POINT (97.7453061 64.6863136),"Россия, Россия"
Georgia/Russia/Abkhazia,1992-09-03,1992,10,Final Document of the Moscow Meeting (Moscow Ceasefire),"Ceasefire, September 1992",Abkhazia peace process,Peace Agreement,Ceasefire,"Parties agreed to a ceasefire and affirmed territorial integrity of Georgia.  Provided for establishment of a monitoring and inspection commission; an agreed level of armed forces, exchange of detainees, hostages and prisoners and prohibition and prevention of all terrorist acts or taking of hostages.  Also made provision for removal of obstacles to free movement; creation of conditions for return of refugees and steps to search for those who have disappeared, as well as steps to rehabilitate the area and to ensure availability of humanitarian assistance.  Reaffirmed need to respect human rights and rights of national minorities, to prevent discrimination, and to hold free and democratic elections.  Parties also agreed to assist legitimate authorities in Abkhazia to resume their normal functions and appealed for fact-finding missions and observers.",73,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/10,https://www.peaceagreements.org/viewmasterdocument/10,POINT (97.7453061 64.6863136),"Россия, Россия"
Georgia/Abkhazia,1993-12-01,1993,12,Memorandum of understanding between the Georgian and Abkhaz sides at the negotiations held in Geneva,"Framework-substantive, partial, December 1993",Abkhazia peace process,Peace Agreement,"Framework-substantive, partial",Commitment not to use force or threat of force for period of negotiations.  Maintenance of peace to be promoted by increase in international observers and use of peace-keeping forces.  Also provided for exchange of prisoners of war before 20 December in gesture of good will; urgent measures to find missing persons; creation of conditions for return of refugees and return of land and property.  Parties expressed hope for participation of United Nations High Commissioner for Refugees and appealed for humanitarian assistance.  Agreed a group of experts would prepare recommendations on the political status of Abkhazia and set date for next round of negotiations.,85,third party,48,IGO_48,United Nations,United Nations (General),IGO,Entity,IGO,UN,,,"United Nations (UN) is an IGO, with affiliations to Global Diplomatic IGOs (International Government Organizations). They are also referred to as United Nations || U.N. || UN",https://www.peaceagreements.org/view/12,https://www.peaceagreements.org/viewmasterdocument/12,POINT (-73.96727182919946 40.750214150000005),"United Nations, New York, New York, United States"
Georgia/Abkhazia,1993-12-01,1993,12,Memorandum of understanding between the Georgian and Abkhaz sides at the negotiations held in Geneva,"Framework-substantive, partial, December 1993",Abkhazia peace process,Peace Agreement,"Framework-substantive, partial",Commitment not to use force or threat of force for period of negotiations.  Maintenance of peace to be promoted by increase in international observers and use of peace-keeping forces.  Also provided for exchange of prisoners of war before 20 December in gesture of good will; urgent measures to find missing persons; creation of conditions for return of refugees and return of land and property.  Parties expressed hope for participation of United Nations High Commissioner for Refugees and appealed for humanitarian assistance.  Agreed a group of experts would prepare recommendations on the political status of Abkhazia and set date for next round of negotiations.,79,party,46,CON_46,Georgia,,CON,Entity,Country/State,GRG,Georgia,GEO,,https://www.peaceagreements.org/view/12,https://www.peaceagreements.org/viewmasterdocument/12,POINT (-83.1137366 32.3293809),"Georgia, United States"
Georgia/Abkhazia,1993-12-01,1993,12,Memorandum of understanding between the Georgian and Abkhaz sides at the negotiations held in Geneva,"Framework-substantive, partial, December 1993",Abkhazia peace process,Peace Agreement,"Framework-substantive, partial",Commitment not to use force or threat of force for period of negotiations.  Maintenance of peace to be promoted by increase in international observers and use of peace-keeping forces.  Also provided for exchange of prisoners of war before 20 December in gesture of good will; urgent measures to find missing persons; creation of conditions for return of refugees and return of land and property.  Parties expressed hope for participation of United Nations High Commissioner for Refugees and appealed for humanitarian assistance.  Agreed a group of experts would prepare recommendations on the political status of Abkhazia and set date for next round of negotiations.,84,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/12,https://www.peaceagreements.org/viewmasterdocument/12,POINT (97.7453061 64.6863136),"Россия, Россия"
Georgia/Abkhazia,1993-12-01,1993,12,Memorandum of understanding between the Georgian and Abkhaz sides at the negotiations held in Geneva,"Framework-substantive, partial, December 1993",Abkhazia peace process,Peace Agreement,"Framework-substantive, partial",Commitment not to use force or threat of force for period of negotiations.  Maintenance of peace to be promoted by increase in international observers and use of peace-keeping forces.  Also provided for exchange of prisoners of war before 20 December in gesture of good will; urgent measures to find missing persons; creation of conditions for return of refugees and return of land and property.  Parties expressed hope for participation of United Nations High Commissioner for Refugees and appealed for humanitarian assistance.  Agreed a group of experts would prepare recommendations on the political status of Abkhazia and set date for next round of negotiations.,83,third party,49,IGO_49,Conference on Security and Cooperation in Europe,,IGO,Entity,IGO,CSCE,,,"The Conference on Security and Cooperation in Europe (CSCE) was an IGO established in 1973. It is the predecessor of the Organisation for Security and Cooperation in Europe (OSCE). It is often referred to as the Helsinki Agreement, as the final document was signed in Helsinki in 1975 by 33 European nations, the US and Canada to create the OSCE. ",https://www.peaceagreements.org/view/12,https://www.peaceagreements.org/viewmasterdocument/12,POINT EMPTY,
Georgia/Abkhazia,1993-12-01,1993,12,Memorandum of understanding between the Georgian and Abkhaz sides at the negotiations held in Geneva,"Framework-substantive, partial, December 1993",Abkhazia peace process,Peace Agreement,"Framework-substantive, partial",Commitment not to use force or threat of force for period of negotiations.  Maintenance of peace to be promoted by increase in international observers and use of peace-keeping forces.  Also provided for exchange of prisoners of war before 20 December in gesture of good will; urgent measures to find missing persons; creation of conditions for return of refugees and return of land and property.  Parties expressed hope for participation of United Nations High Commissioner for Refugees and appealed for humanitarian assistance.  Agreed a group of experts would prepare recommendations on the political status of Abkhazia and set date for next round of negotiations.,80,party,45,ENT_45,Abkhazia,,ENT,Entity,Entity,Abkhazia,Georgia,GEO,,https://www.peaceagreements.org/view/12,https://www.peaceagreements.org/viewmasterdocument/12,POINT (41.2299786 43.1500226),"Аҧсны - Абхазия, საქართველო"
Georgia/Abkhazia,1994-01-13,1994,13,Communiqué on the second round of negotiations between the Georgian and Abkhaz sides,"Pre-negotiation, January 1994",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Noted that provisions of the last Memorandum were for the most part being implemented and reaffirmed commitment not to use force.  Appealed to UN to extend mandate of UN Observer Mission in Georgia (UNOMIG) and to intensify the international civilian presence.  Provided for withdrawal of armed units from lines of confrontation and complete disarmament and made provision for a Russian military contingent in a UN peacekeeping force.  Agreed to continue to work out agreement on voluntary return of refugees/displaced persons, to establish special commission on refugees, and to begin implementation of phased process of their return to Abkhazia.  Also agreed to continue discussion of problem of political status of Abkhazia and expressed interest in establishment of an international commission to assist economic recovery.",90,third party,48,IGO_48,United Nations,United Nations (General),IGO,Entity,IGO,UN,,,"United Nations (UN) is an IGO, with affiliations to Global Diplomatic IGOs (International Government Organizations). They are also referred to as United Nations || U.N. || UN",https://www.peaceagreements.org/view/13,https://www.peaceagreements.org/viewmasterdocument/13,POINT (-73.96727182919946 40.750214150000005),"United Nations, New York, New York, United States"
Georgia/Abkhazia,1994-01-13,1994,13,Communiqué on the second round of negotiations between the Georgian and Abkhaz sides,"Pre-negotiation, January 1994",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Noted that provisions of the last Memorandum were for the most part being implemented and reaffirmed commitment not to use force.  Appealed to UN to extend mandate of UN Observer Mission in Georgia (UNOMIG) and to intensify the international civilian presence.  Provided for withdrawal of armed units from lines of confrontation and complete disarmament and made provision for a Russian military contingent in a UN peacekeeping force.  Agreed to continue to work out agreement on voluntary return of refugees/displaced persons, to establish special commission on refugees, and to begin implementation of phased process of their return to Abkhazia.  Also agreed to continue discussion of problem of political status of Abkhazia and expressed interest in establishment of an international commission to assist economic recovery.",86,party,46,CON_46,Georgia,,CON,Entity,Country/State,GRG,Georgia,GEO,,https://www.peaceagreements.org/view/13,https://www.peaceagreements.org/viewmasterdocument/13,POINT (-83.1137366 32.3293809),"Georgia, United States"
Georgia/Abkhazia,1994-01-13,1994,13,Communiqué on the second round of negotiations between the Georgian and Abkhaz sides,"Pre-negotiation, January 1994",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Noted that provisions of the last Memorandum were for the most part being implemented and reaffirmed commitment not to use force.  Appealed to UN to extend mandate of UN Observer Mission in Georgia (UNOMIG) and to intensify the international civilian presence.  Provided for withdrawal of armed units from lines of confrontation and complete disarmament and made provision for a Russian military contingent in a UN peacekeeping force.  Agreed to continue to work out agreement on voluntary return of refugees/displaced persons, to establish special commission on refugees, and to begin implementation of phased process of their return to Abkhazia.  Also agreed to continue discussion of problem of political status of Abkhazia and expressed interest in establishment of an international commission to assist economic recovery.",87,party,45,ENT_45,Abkhazia,,ENT,Entity,Entity,Abkhazia,Georgia,GEO,,https://www.peaceagreements.org/view/13,https://www.peaceagreements.org/viewmasterdocument/13,POINT (41.2299786 43.1500226),"Аҧсны - Абхазия, საქართველო"
Georgia/Abkhazia,1994-01-13,1994,13,Communiqué on the second round of negotiations between the Georgian and Abkhaz sides,"Pre-negotiation, January 1994",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Noted that provisions of the last Memorandum were for the most part being implemented and reaffirmed commitment not to use force.  Appealed to UN to extend mandate of UN Observer Mission in Georgia (UNOMIG) and to intensify the international civilian presence.  Provided for withdrawal of armed units from lines of confrontation and complete disarmament and made provision for a Russian military contingent in a UN peacekeeping force.  Agreed to continue to work out agreement on voluntary return of refugees/displaced persons, to establish special commission on refugees, and to begin implementation of phased process of their return to Abkhazia.  Also agreed to continue discussion of problem of political status of Abkhazia and expressed interest in establishment of an international commission to assist economic recovery.",89,third party,49,IGO_49,Conference on Security and Cooperation in Europe,,IGO,Entity,IGO,CSCE,,,"The Conference on Security and Cooperation in Europe (CSCE) was an IGO established in 1973. It is the predecessor of the Organisation for Security and Cooperation in Europe (OSCE). It is often referred to as the Helsinki Agreement, as the final document was signed in Helsinki in 1975 by 33 European nations, the US and Canada to create the OSCE. ",https://www.peaceagreements.org/view/13,https://www.peaceagreements.org/viewmasterdocument/13,POINT EMPTY,
