source,source_location,target,target_location,source_coordinates,target_coordinates
Hamburg_6,Hamburg,Wroclaw_0,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_9,Hamburg,Danzig_1,Danzig,"(10.000654, 53.550341)","(18.6540233, 54.3482907)"
Hamburg_9,Hamburg,Wroclaw_3,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_10,Hamburg,Danzig_4,Danzig,"(10.000654, 53.550341)","(18.6540233, 54.3482907)"
Hamburg_10,Hamburg,Wroclaw_5,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_10,Hamburg,Wroclaw_0,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_10,Hamburg,Danzig_5,Danzig,"(10.000654, 53.550341)","(18.6540233, 54.3482907)"
Hamburg_10,Hamburg,Wroclaw_1,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Leipzig_0,Leipzig,Danzig_11,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_0,Leipzig,Danzig_10,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_1,Leipzig,Danzig_10,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_1,Leipzig,Wroclaw_6,Wroclaw,"(12.3747329, 51.3406321)","(17.0326689, 51.1089776)"
Leipzig_1,Leipzig,Krakow_4,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_4,Leipzig,Krakow_3,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_9,Leipzig,Wroclaw_1,Wroclaw,"(12.3747329, 51.3406321)","(17.0326689, 51.1089776)"
Leipzig_9,Leipzig,Krakow_7,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_10,Leipzig,Krakow_7,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_10,Leipzig,Wroclaw_1,Wroclaw,"(12.3747329, 51.3406321)","(17.0326689, 51.1089776)"
