source,source_location,target,target_location,source_coordinates,target_coordinates
Bilbao_4,Bilbao,Paris_8,Paris,"(-2.9350039, 43.2630018)","(2.3483915, 48.8534951)"
Bilbao_9,Bilbao,Lyon_11,Lyon,"(-2.9350039, 43.2630018)","(4.8320114, 45.7578137)"
Bilbao_10,Bilbao,Marseille_4,Marseille,"(-2.9350039, 43.2630018)","(5.3699525, 43.2961743)"
Berlin_0,Berlin,Wroclaw_1,Wroclaw,"(13.3888599, 52.5170365)","(17.0326689, 51.1089776)"
Berlin_1,Berlin,Wroclaw_6,Wroclaw,"(13.3888599, 52.5170365)","(17.0326689, 51.1089776)"
Berlin_2,Berlin,Krakow_2,Krakow,"(13.3888599, 52.5170365)","(19.9368564, 50.0619474)"
Berlin_3,Berlin,Wroclaw_0,Wroclaw,"(13.3888599, 52.5170365)","(17.0326689, 51.1089776)"
Berlin_5,Berlin,Krakow_11,Krakow,"(13.3888599, 52.5170365)","(19.9368564, 50.0619474)"
Berlin_7,Berlin,Krakow_2,Krakow,"(13.3888599, 52.5170365)","(19.9368564, 50.0619474)"
Berlin_7,Berlin,Krakow_5,Krakow,"(13.3888599, 52.5170365)","(19.9368564, 50.0619474)"
Berlin_7,Berlin,Krakow_11,Krakow,"(13.3888599, 52.5170365)","(19.9368564, 50.0619474)"
Berlin_8,Berlin,Danzig_3,Danzig,"(13.3888599, 52.5170365)","(18.6540233, 54.3482907)"
Berlin_9,Berlin,Krakow_1,Krakow,"(13.3888599, 52.5170365)","(19.9368564, 50.0619474)"
Berlin_9,Berlin,Krakow_6,Krakow,"(13.3888599, 52.5170365)","(19.9368564, 50.0619474)"
Berlin_10,Berlin,Danzig_11,Danzig,"(13.3888599, 52.5170365)","(18.6540233, 54.3482907)"
Berlin_10,Berlin,Krakow_3,Krakow,"(13.3888599, 52.5170365)","(19.9368564, 50.0619474)"
Hamburg_2,Hamburg,Wroclaw_3,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_3,Hamburg,Krakow_6,Krakow,"(10.000654, 53.550341)","(19.9368564, 50.0619474)"
Hamburg_4,Hamburg,Krakow_3,Krakow,"(10.000654, 53.550341)","(19.9368564, 50.0619474)"
Hamburg_5,Hamburg,Krakow_0,Krakow,"(10.000654, 53.550341)","(19.9368564, 50.0619474)"
Hamburg_7,Hamburg,Wroclaw_1,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_8,Hamburg,Wroclaw_2,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_8,Hamburg,Wroclaw_4,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_9,Hamburg,Wroclaw_3,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_9,Hamburg,Krakow_9,Krakow,"(10.000654, 53.550341)","(19.9368564, 50.0619474)"
Hamburg_10,Hamburg,Danzig_10,Danzig,"(10.000654, 53.550341)","(18.6540233, 54.3482907)"
Hamburg_11,Hamburg,Wroclaw_8,Wroclaw,"(10.000654, 53.550341)","(17.0326689, 51.1089776)"
Hamburg_11,Hamburg,Krakow_8,Krakow,"(10.000654, 53.550341)","(19.9368564, 50.0619474)"
Leipzig_1,Leipzig,Danzig_7,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_1,Leipzig,Danzig_2,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_1,Leipzig,Wroclaw_4,Wroclaw,"(12.3747329, 51.3406321)","(17.0326689, 51.1089776)"
Leipzig_2,Leipzig,Krakow_11,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_3,Leipzig,Krakow_9,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_3,Leipzig,Krakow_5,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_3,Leipzig,Danzig_0,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_4,Leipzig,Wroclaw_6,Wroclaw,"(12.3747329, 51.3406321)","(17.0326689, 51.1089776)"
Leipzig_5,Leipzig,Danzig_7,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_6,Leipzig,Krakow_11,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_7,Leipzig,Danzig_0,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_7,Leipzig,Danzig_2,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_9,Leipzig,Danzig_3,Danzig,"(12.3747329, 51.3406321)","(18.6540233, 54.3482907)"
Leipzig_10,Leipzig,Wroclaw_6,Wroclaw,"(12.3747329, 51.3406321)","(17.0326689, 51.1089776)"
Leipzig_10,Leipzig,Krakow_3,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
Leipzig_11,Leipzig,Wroclaw_1,Wroclaw,"(12.3747329, 51.3406321)","(17.0326689, 51.1089776)"
Leipzig_11,Leipzig,Krakow_3,Krakow,"(12.3747329, 51.3406321)","(19.9368564, 50.0619474)"
